Linux 3.19.5-200.fc21.x86_64 (bark) 	07/24/2015 	_x86_64_	(8 CPU)

11:27:09 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
11:29:19 PM    1    3.41    0.00   29.44    0.00    0.00    6.20    0.00   33.06    0.00   27.89
11:29:19 PM    2    3.04    0.00   25.33    0.00    0.00    2.84    0.00   55.52    0.00   13.27
11:29:19 PM    3    2.80    0.00   27.46    0.00    0.00    4.87    0.00   39.79    0.00   25.08
11:29:19 PM    4    3.58    0.00   31.15    0.00    0.00    3.58    0.00   43.21    0.00   18.49
11:29:19 PM    5    3.23    0.00   33.19    0.00    0.00    8.22    0.00   24.35    0.00   31.01
11:29:19 PM    6    1.42    0.00   16.50    0.00    0.00    2.43    0.00   68.62    0.00   11.03
11:29:19 PM    7    3.74    0.00   35.24    0.00    0.00    5.72    0.00   27.34    0.00   27.96

11:29:19 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
11:29:29 PM  all    2.84    0.00   27.02    0.01    0.00    4.64    0.00   43.58    0.00   21.92
11:29:29 PM    0    3.18    0.00   27.72    0.00    0.00    5.03    0.00   40.97    0.00   23.10
11:29:29 PM    1    2.46    0.00   24.92    0.10    0.00    4.00    0.00   47.38    0.00   21.13
11:29:29 PM    2    2.36    0.00   23.90    0.00    0.00    6.05    0.00   46.26    0.00   21.44
11:29:29 PM    3    1.84    0.00   20.76    0.00    0.00    2.56    0.00   55.93    0.00   18.92
11:29:29 PM    4    4.03    0.00   34.71    0.00    0.00    5.27    0.00   26.55    0.00   29.44
11:29:29 PM    5    3.62    0.00   33.51    0.00    0.00    5.27    0.00   33.30    0.00   24.30
11:29:29 PM    6    2.48    0.00   28.59    0.00    0.00    6.19    0.00   38.29    0.00   24.46
11:29:29 PM    7    2.76    0.00   22.14    0.00    0.00    2.86    0.00   59.49    0.00   12.76

11:29:29 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
11:29:39 PM  all    3.01    0.00   26.69    0.06    0.00    4.60    0.00   43.79    0.00   21.85
11:29:39 PM    0    2.98    0.00   24.05    0.00    0.00    4.01    0.00   42.96    0.00   26.00
11:29:39 PM    1    3.02    0.00   26.74    0.00    0.00    5.10    0.00   37.67    0.00   27.47
11:29:39 PM    2    2.65    0.00   23.88    0.00    0.00    2.86    0.00   54.59    0.00   16.02
11:29:39 PM    3    3.78    0.00   27.81    0.51    0.00    3.48    0.00   47.44    0.00   16.97
11:29:39 PM    4    3.11    0.00   30.98    0.00    0.00    6.84    0.00   30.26    0.00   28.81
11:29:39 PM    5    3.74    0.00   33.37    0.00    0.00    6.03    0.00   31.91    0.00   24.95
11:29:39 PM    6    1.53    0.00   20.67    0.00    0.00    3.97    0.00   57.54    0.00   16.29
11:29:39 PM    7    3.26    0.00   26.30    0.00    0.00    4.49    0.00   47.50    0.00   18.45

11:29:39 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
11:29:49 PM  all    2.84    0.00   26.59    0.00    0.00    4.56    0.00   43.50    0.00   22.52
11:29:49 PM    0    2.80    0.00   27.77    0.00    0.00    5.39    0.00   39.17    0.00   24.87
11:29:49 PM    1    0.60    0.00    9.64    0.00    0.00    0.40    0.00   86.04    0.00    3.31
11:29:49 PM    2    2.38    0.00   26.58    0.00    0.00    5.27    0.00   38.37    0.00   27.40
11:29:49 PM    3    2.69    0.00   26.03    0.00    0.00    4.24    0.00   40.60    0.00   26.45
11:29:49 PM    4    3.21    0.00   33.92    0.00    0.00    8.69    0.00   25.44    0.00   28.75
11:29:49 PM    5    4.34    0.00   26.06    0.00    0.00    1.82    0.00   57.07    0.00   10.71
11:29:49 PM    6    3.24    0.00   33.23    0.00    0.00    6.79    0.00   27.48    0.00   29.26
11:29:49 PM    7    3.34    0.00   30.06    0.00    0.00    3.97    0.00   32.25    0.00   30.38

11:29:49 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
11:29:59 PM  all    2.92    0.00   27.19    0.00    0.00    4.98    0.00   44.05    0.00   20.86
11:29:59 PM    0    2.34    0.00   20.39    0.00    0.00    3.26    0.00   60.24    0.00   13.76
11:29:59 PM    1    2.34    0.00   24.42    0.00    0.00    4.27    0.00   50.76    0.00   18.21
11:29:59 PM    2    3.20    0.00   27.66    0.00    0.00    5.78    0.00   38.91    0.00   24.46
11:29:59 PM    3    3.06    0.00   23.80    0.10    0.00    3.17    0.00   49.74    0.00   20.12
11:29:59 PM    4    3.29    0.00   34.60    0.00    0.00    5.44    0.00   37.37    0.00   19.30
11:29:59 PM    5    2.78    0.00   26.19    0.00    0.00    5.57    0.00   44.85    0.00   20.62
11:29:59 PM    6    3.51    0.00   34.12    0.00    0.00    7.11    0.00   26.60    0.00   28.66
11:29:59 PM    7    2.87    0.00   26.46    0.00    0.00    5.33    0.00   43.38    0.00   21.95

11:29:59 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
11:30:09 PM  all    2.76    0.00   27.26    0.00    0.00    4.75    0.00   44.08    0.00   21.15
11:30:09 PM    0    2.67    0.00   25.46    0.00    0.00    4.83    0.00   43.02    0.00   24.02
11:30:09 PM    1    3.36    0.00   28.54    0.00    0.00    4.28    0.00   44.75    0.00   19.06
11:30:09 PM    2    2.34    0.00   24.82    0.00    0.00    4.37    0.00   51.98    0.00   16.48
11:30:09 PM    3    4.06    0.00   35.10    0.00    0.00    6.25    0.00   21.77    0.00   32.81
11:30:09 PM    4    3.42    0.00   33.85    0.00    0.00    4.97    0.00   33.85    0.00   23.91
11:30:09 PM    5    0.91    0.00   11.67    0.00    0.00    1.41    0.00   79.98    0.00    6.04
11:30:09 PM    6    1.84    0.00   19.14    0.00    0.00    4.61    0.00   59.47    0.00   14.94
11:30:09 PM    7    3.76    0.00   40.19    0.00    0.00    7.31    0.00   15.97    0.00   32.78

11:30:09 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
11:30:19 PM  all    2.86    0.00   27.16    0.00    0.00    4.75    0.00   43.19    0.00   22.04
11:30:19 PM    0    2.79    0.00   27.55    0.00    0.00    4.33    0.00   41.38    0.00   23.94
11:30:19 PM    1    2.57    0.00   28.26    0.00    0.00    6.68    0.00   38.85    0.00   23.64
11:30:19 PM    2    2.45    0.00   24.97    0.00    0.00    3.47    0.00   48.32    0.00   20.80
11:30:19 PM    3    3.29    0.00   27.93    0.00    0.00    2.98    0.00   44.97    0.00   20.84
11:30:19 PM    4    3.22    0.00   28.11    0.00    0.00    6.12    0.00   38.17    0.00   24.38
11:30:19 PM    5    3.21    0.00   30.98    0.00    0.00    7.77    0.00   30.47    0.00   27.56
11:30:19 PM    6    2.85    0.00   23.98    0.00    0.00    3.46    0.00   54.67    0.00   15.04
11:30:19 PM    7    2.55    0.00   25.51    0.00    0.00    3.47    0.00   48.27    0.00   20.20

11:30:19 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
11:30:29 PM  all    2.90    0.00   27.70    0.06    0.00    4.75    0.00   43.04    0.00   21.55
11:30:29 PM    0    2.44    0.00   22.94    0.00    0.00    3.45    0.00   55.94    0.00   15.23
11:30:29 PM    1    2.78    0.00   27.53    0.31    0.00    4.54    0.00   42.78    0.00   22.06
11:30:29 PM    2    2.77    0.00   23.00    0.10    0.00    3.90    0.00   53.90    0.00   16.32
11:30:29 PM    3    3.73    0.00   31.78    0.00    0.00    5.69    0.00   30.64    0.00   28.16
11:30:29 PM    4    2.04    0.00   25.36    0.00    0.00    3.27    0.00   53.17    0.00   16.16
11:30:29 PM    5    2.67    0.00   25.64    0.00    0.00    4.51    0.00   49.95    0.00   17.23
11:30:29 PM    6    2.37    0.00   26.73    0.00    0.00    5.57    0.00   43.86    0.00   21.47
11:30:29 PM    7    4.44    0.00   39.11    0.00    0.00    7.19    0.00   12.90    0.00   36.36

11:30:29 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
11:30:39 PM  all    3.01    0.00   27.62    0.03    0.00    4.58    0.00   43.00    0.00   21.76
11:30:39 PM    0    3.17    0.00   25.15    0.00    0.00    3.48    0.00   49.90    0.00   18.30
11:30:39 PM    1    3.54    0.00   30.83    0.00    0.00    5.94    0.00   32.29    0.00   27.40
11:30:39 PM    2    3.05    0.00   28.82    0.00    0.00    2.65    0.00   45.72    0.00   19.76
11:30:39 PM    3    2.46    0.00   23.85    0.00    0.00    3.89    0.00   50.87    0.00   18.94
11:30:39 PM    4    3.62    0.00   29.81    0.00    0.00    5.49    0.00   37.68    0.00   23.40
11:30:39 PM    5    3.21    0.00   30.61    0.00    0.00    5.89    0.00   34.85    0.00   25.44
11:30:39 PM    6    1.64    0.00   19.04    0.20    0.00    3.48    0.00   60.29    0.00   15.35
11:30:39 PM    7    3.50    0.00   32.96    0.00    0.00    5.87    0.00   31.82    0.00   25.85

11:30:39 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
11:30:49 PM  all    2.85    0.00   25.77    0.00    0.00    4.37    0.00   43.84    0.00   23.17
11:30:49 PM    0    2.55    0.00   22.53    0.00    0.00    2.55    0.00   51.48    0.00   20.90
11:30:49 PM    1    2.13    0.00   17.95    0.00    0.00    2.23    0.00   62.68    0.00   15.01
11:30:49 PM    2    4.23    0.00   30.00    0.00    0.00    4.33    0.00   35.98    0.00   25.46
11:30:49 PM    3    3.22    0.00   27.28    0.00    0.00    7.05    0.00   23.65    0.00   38.80
11:30:49 PM    4    3.18    0.00   26.39    0.00    0.00    3.08    0.00   47.84    0.00   19.51
11:30:49 PM    5    1.72    0.00   21.58    0.00    0.00    2.43    0.00   65.45    0.00    8.81
11:30:49 PM    6    2.05    0.00   23.51    0.00    0.00    4.11    0.00   48.36    0.00   21.97
11:30:49 PM    7    3.79    0.00   37.22    0.00    0.00    9.46    0.00   13.77    0.00   35.75

11:30:49 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
11:30:59 PM  all    2.82    0.00   27.05    0.04    0.00    4.49    0.00   43.26    0.00   22.35
11:30:59 PM    0    3.25    0.00   33.61    0.00    0.00    6.91    0.00   22.72    0.00   33.51
11:30:59 PM    1    3.22    0.00   25.75    0.31    0.00    4.98    0.00   39.67    0.00   26.06
11:30:59 PM    2    2.24    0.00   20.53    0.00    0.00    2.13    0.00   61.99    0.00   13.11
11:30:59 PM    3    2.76    0.00   28.47    0.00    0.00    3.78    0.00   46.43    0.00   18.57
11:30:59 PM    4    2.59    0.00   31.13    0.00    0.00    5.79    0.00   31.23    0.00   29.27
11:30:59 PM    5    2.57    0.00   28.22    0.00    0.00    4.84    0.00   37.69    0.00   26.67
11:30:59 PM    6    3.47    0.00   24.41    0.00    0.00    2.76    0.00   56.08    0.00   13.28
11:30:59 PM    7    2.35    0.00   24.46    0.00    0.00    4.71    0.00   49.74    0.00   18.73

11:30:59 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
11:31:09 PM  all    2.93    0.00   27.29    0.00    0.00    4.66    0.00   43.35    0.00   21.76
11:31:09 PM    0    2.74    0.00   27.61    0.00    0.00    2.44    0.00   54.82    0.00   12.39
11:31:09 PM    1    1.94    0.00   22.14    0.00    0.00    4.49    0.00   51.94    0.00   19.49
11:31:09 PM    2    3.77    0.00   33.61    0.00    0.00    5.97    0.00   25.03    0.00   31.62
11:31:09 PM    3    3.72    0.00   30.92    0.10    0.00    5.38    0.00   34.64    0.00   25.23
11:31:09 PM    4    0.91    0.00   12.32    0.00    0.00    1.72    0.00   78.59    0.00    6.46
11:31:09 PM    5    4.03    0.00   31.61    0.00    0.00    5.48    0.00   34.50    0.00   24.38
11:31:09 PM    6    3.54    0.00   33.40    0.00    0.00    6.35    0.00   26.85    0.00   29.86
11:31:09 PM    7    2.79    0.00   27.51    0.00    0.00    5.58    0.00   38.88    0.00   25.23

11:31:09 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
11:31:19 PM  all    2.94    0.00   27.28    0.00    0.00    4.76    0.00   43.65    0.00   21.37
11:31:19 PM    0    3.15    0.00   29.17    0.00    0.00    3.86    0.00   44.51    0.00   19.31
11:31:19 PM    1    3.20    0.00   26.93    0.00    0.00    6.81    0.00   37.98    0.00   25.08
11:31:19 PM    2    2.90    0.00   29.71    0.00    0.00    4.55    0.00   39.44    0.00   23.40
11:31:19 PM    3    2.03    0.00   24.16    0.00    0.00    1.93    0.00   57.97    0.00   13.91
11:31:19 PM    4    2.88    0.00   24.46    0.00    0.00    4.73    0.00   46.45    0.00   21.48
11:31:19 PM    5    2.60    0.00   26.40    0.00    0.00    8.00    0.00   36.17    0.00   26.82
11:31:19 PM    6    4.87    0.00   40.00    0.00    0.00    6.01    0.00   20.31    0.00   28.81
11:31:19 PM    7    2.03    0.00   17.63    0.00    0.00    2.33    0.00   65.45    0.00   12.56

11:31:19 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
11:31:29 PM  all    2.97    0.00   28.13    0.08    0.00    4.69    0.00   42.96    0.00   21.18
11:31:29 PM    0    2.55    0.00   27.55    0.00    0.00    3.98    0.00   48.06    0.00   17.86
11:31:29 PM    1    4.21    0.00   33.37    0.51    0.00    5.13    0.00   34.91    0.00   21.87
11:31:29 PM    2    4.04    0.00   33.33    0.00    0.00    4.97    0.00   29.09    0.00   28.57
11:31:29 PM    3    2.68    0.00   26.98    0.00    0.00    3.19    0.00   45.31    0.00   21.83
11:31:29 PM    4    1.74    0.00   20.14    0.00    0.00    5.01    0.00   55.73    0.00   17.38
11:31:29 PM    5    2.69    0.00   25.62    0.21    0.00    5.79    0.00   44.11    0.00   21.59
11:31:29 PM    6    3.40    0.00   31.41    0.00    0.00    4.53    0.00   38.72    0.00   21.94
11:31:29 PM    7    2.35    0.00   26.69    0.00    0.00    4.81    0.00   47.65    0.00   18.51

11:31:29 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
11:31:39 PM  all    2.92    0.00   27.94    0.03    0.00    4.82    0.00   43.00    0.00   21.29
11:31:39 PM    0    2.27    0.00   25.80    0.00    0.00    4.95    0.00   44.38    0.00   22.60
11:31:39 PM    1    3.21    0.00   31.30    0.00    0.00    5.39    0.00   37.20    0.00   22.90
11:31:39 PM    2    1.73    0.00   19.51    0.10    0.00    2.95    0.00   61.59    0.00   14.13
11:31:39 PM    3    3.51    0.00   32.40    0.00    0.00    4.95    0.00   34.26    0.00   24.87
11:31:39 PM    4    2.45    0.00   25.13    0.00    0.00    5.62    0.00   50.15    0.00   16.65
11:31:39 PM    5    3.71    0.00   31.55    0.00    0.00    5.15    0.00   38.04    0.00   21.55
11:31:39 PM    6    2.97    0.00   26.51    0.00    0.00    4.20    0.00   45.04    0.00   21.29
