Linux 3.19.5-200.fc21.x86_64 (bark) 	07/25/2015 	_x86_64_	(8 CPU)

12:05:40 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:06:10 AM    1    1.32    0.00   32.18    0.20    0.00    4.38    0.00   39.41    0.00   22.51
12:06:10 AM    2    1.42    0.00   38.68    0.00    0.00    5.08    0.00   30.15    0.00   24.67
12:06:10 AM    3    1.12    0.00   32.52    0.00    0.00    6.01    0.00   35.17    0.00   25.18
12:06:10 AM    4    1.41    0.00   33.91    0.10    0.00    6.26    0.00   43.59    0.00   14.73
12:06:10 AM    5    1.54    0.00   34.05    0.00    0.00    4.82    0.00   37.23    0.00   22.36
12:06:10 AM    6    1.13    0.00   41.97    0.00    0.00    4.81    0.00   25.69    0.00   26.41
12:06:10 AM    7    1.43    0.00   35.44    0.00    0.00    8.07    0.00   30.95    0.00   24.11

12:06:10 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:06:20 AM  all    1.47    0.00   34.45    0.04    0.00    5.46    0.00   35.18    0.00   23.41
12:06:20 AM    0    1.23    0.00   32.48    0.00    0.00    6.74    0.00   31.26    0.00   28.29
12:06:20 AM    1    1.22    0.00   34.15    0.30    0.00    4.78    0.00   36.79    0.00   22.76
12:06:20 AM    2    1.53    0.00   29.45    0.00    0.00    4.29    0.00   38.85    0.00   25.87
12:06:20 AM    3    1.43    0.00   34.19    0.00    0.00    4.40    0.00   32.86    0.00   27.12
12:06:20 AM    4    1.63    0.00   39.73    0.00    0.00    7.56    0.00   31.46    0.00   19.61
12:06:20 AM    5    1.53    0.00   33.60    0.00    0.00    6.62    0.00   32.69    0.00   25.56
12:06:20 AM    6    1.83    0.00   36.99    0.00    0.00    4.47    0.00   40.45    0.00   16.26
12:06:20 AM    7    1.64    0.00   34.97    0.00    0.00    4.81    0.00   36.91    0.00   21.68

12:06:20 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:06:30 AM  all    1.48    0.00   33.98    0.04    0.00    5.43    0.00   35.01    0.00   24.06
12:06:30 AM    0    1.52    0.00   29.18    0.00    0.00    2.74    0.00   43.87    0.00   22.70
12:06:30 AM    1    1.12    0.00   33.67    0.00    0.00    6.21    0.00   30.32    0.00   28.69
12:06:30 AM    2    1.42    0.00   35.53    0.00    0.00    5.58    0.00   31.57    0.00   25.89
12:06:30 AM    3    1.73    0.00   37.54    0.31    0.00    4.37    0.00   31.43    0.00   24.62
12:06:30 AM    4    1.61    0.00   29.00    0.00    0.00    4.53    0.00   48.54    0.00   16.31
12:06:30 AM    5    1.63    0.00   33.54    0.00    0.00    6.83    0.00   34.96    0.00   23.04
12:06:30 AM    6    1.32    0.00   38.66    0.00    0.00    8.20    0.00   26.82    0.00   25.00
12:06:30 AM    7    1.62    0.00   34.69    0.00    0.00    5.07    0.00   32.25    0.00   26.37

12:06:30 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:06:40 AM  all    1.43    0.00   34.12    0.03    0.00    5.53    0.00   35.41    0.00   23.48
12:06:40 AM    0    1.03    0.00   35.87    0.00    0.00    6.58    0.00   29.29    0.00   27.24
12:06:40 AM    1    1.53    0.00   31.33    0.10    0.00    4.39    0.00   38.88    0.00   23.78
12:06:40 AM    2    1.41    0.00   31.28    0.00    0.00    4.04    0.00   44.90    0.00   18.37
12:06:40 AM    3    1.43    0.00   33.81    0.00    0.00    3.97    0.00   38.19    0.00   22.61
12:06:40 AM    4    1.33    0.00   41.68    0.00    0.00    8.78    0.00   24.41    0.00   23.80
12:06:40 AM    5    1.83    0.00   32.82    0.00    0.00    5.81    0.00   34.15    0.00   25.38
12:06:40 AM    6    1.22    0.00   30.71    0.00    0.00    5.71    0.00   38.67    0.00   23.67
12:06:40 AM    7    1.54    0.00   35.73    0.00    0.00    5.03    0.00   34.70    0.00   23.00

12:06:40 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:06:50 AM  all    1.42    0.00   33.82    0.00    0.00    5.39    0.00   34.67    0.00   24.70
12:06:50 AM    0    1.52    0.00   29.98    0.00    0.00    3.15    0.00   36.59    0.00   28.76
12:06:50 AM    1    1.22    0.00   27.06    0.00    0.00    5.19    0.00   42.32    0.00   24.21
12:06:50 AM    2    1.12    0.00   33.16    0.00    0.00    6.69    0.00   29.92    0.00   29.11
12:06:50 AM    3    1.52    0.00   34.58    0.00    0.00    4.06    0.00   30.83    0.00   29.01
12:06:50 AM    4    1.62    0.00   39.72    0.00    0.00    3.65    0.00   35.66    0.00   19.35
12:06:50 AM    5    1.42    0.00   31.61    0.00    0.00    5.88    0.00   43.16    0.00   17.93
12:06:50 AM    6    1.32    0.00   36.75    0.00    0.00    7.92    0.00   29.24    0.00   24.77
12:06:50 AM    7    1.53    0.00   37.58    0.00    0.00    6.52    0.00   29.84    0.00   24.54

12:06:50 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:07:00 AM  all    1.45    0.00   33.67    0.00    0.00    5.45    0.00   34.98    0.00   24.45
12:07:00 AM    0    1.72    0.00   30.43    0.00    0.00    2.63    0.00   45.90    0.00   19.31
12:07:00 AM    1    1.72    0.00   27.48    0.00    0.00    3.14    0.00   45.44    0.00   22.21
12:07:00 AM    2    1.22    0.00   32.66    0.00    0.00    6.90    0.00   31.24    0.00   27.99
12:07:00 AM    3    1.23    0.00   36.61    0.00    0.00    4.81    0.00   28.53    0.00   28.83
12:07:00 AM    4    1.63    0.00   30.24    0.00    0.00    4.79    0.00   39.82    0.00   23.52
12:07:00 AM    5    1.72    0.00   28.88    0.00    0.00    5.27    0.00   45.09    0.00   19.05
12:07:00 AM    6    0.92    0.00   40.28    0.00    0.00    9.56    0.00   23.19    0.00   26.04
12:07:00 AM    7    1.33    0.00   42.94    0.00    0.00    6.65    0.00   20.35    0.00   28.73

12:07:00 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:07:10 AM  all    1.40    0.00   33.79    0.00    0.00    5.46    0.00   34.84    0.00   24.51
12:07:10 AM    0    1.54    0.00   29.95    0.00    0.00    3.38    0.00   36.92    0.00   28.21
12:07:10 AM    1    1.32    0.00   34.72    0.00    0.00    5.99    0.00   30.66    0.00   27.31
12:07:10 AM    2    1.53    0.00   32.35    0.00    0.00    5.09    0.00   35.91    0.00   25.13
12:07:10 AM    3    1.42    0.00   29.32    0.00    0.00    4.85    0.00   38.52    0.00   25.88
12:07:10 AM    4    1.73    0.00   35.40    0.00    0.00    4.27    0.00   37.84    0.00   20.75
12:07:10 AM    5    1.22    0.00   38.98    0.00    0.00    8.67    0.00   23.57    0.00   27.55
12:07:10 AM    6    1.01    0.00   33.16    0.00    0.00    6.39    0.00   35.50    0.00   23.94
12:07:10 AM    7    1.41    0.00   36.35    0.00    0.00    4.93    0.00   39.68    0.00   17.62

12:07:10 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:07:20 AM  all    1.33    0.00   33.92    0.00    0.00    5.31    0.00   34.79    0.00   24.65
12:07:20 AM    0    1.21    0.00   34.28    0.00    0.00    8.39    0.00   30.43    0.00   25.68
12:07:20 AM    1    1.41    0.00   28.53    0.00    0.00    3.23    0.00   42.04    0.00   24.80
12:07:20 AM    2    1.42    0.00   33.20    0.00    0.00    3.96    0.00   32.69    0.00   28.73
12:07:20 AM    3    1.41    0.00   34.75    0.00    0.00    4.65    0.00   35.45    0.00   23.74
12:07:20 AM    4    0.91    0.00   38.73    0.00    0.00    9.50    0.00   22.24    0.00   28.61
12:07:20 AM    5    1.72    0.00   29.70    0.00    0.00    3.33    0.00   47.98    0.00   17.27
12:07:20 AM    6    1.53    0.00   35.54    0.00    0.00    4.28    0.00   37.68    0.00   20.98
12:07:20 AM    7    1.12    0.00   36.66    0.00    0.00    5.09    0.00   29.74    0.00   27.39

12:07:20 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:07:30 AM  all    1.34    0.00   33.58    0.04    0.00    5.35    0.00   34.39    0.00   25.29
12:07:30 AM    0    1.32    0.00   32.42    0.20    0.00    4.37    0.00   38.21    0.00   23.48
12:07:30 AM    1    1.32    0.00   31.43    0.10    0.00    5.60    0.00   32.25    0.00   29.30
12:07:30 AM    2    1.32    0.00   26.95    0.00    0.00    3.44    0.00   42.76    0.00   25.53
12:07:30 AM    3    1.42    0.00   35.76    0.00    0.00    5.17    0.00   28.67    0.00   28.98
12:07:30 AM    4    1.31    0.00   35.85    0.00    0.00    5.94    0.00   32.63    0.00   24.27
12:07:30 AM    5    1.22    0.00   37.60    0.00    0.00    8.33    0.00   25.10    0.00   27.74
12:07:30 AM    6    1.51    0.00   29.87    0.00    0.00    3.53    0.00   50.15    0.00   14.93
12:07:30 AM    7    1.22    0.00   39.00    0.00    0.00    6.52    0.00   25.25    0.00   28.00

12:07:30 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:07:40 AM  all    1.46    0.00   34.58    0.01    0.00    5.66    0.00   35.18    0.00   23.11
12:07:40 AM    0    1.52    0.00   33.43    0.10    0.00    6.28    0.00   32.83    0.00   25.84
12:07:40 AM    1    1.72    0.00   34.38    0.00    0.00    4.75    0.00   35.89    0.00   23.26
12:07:40 AM    2    1.32    0.00   32.55    0.00    0.00    4.58    0.00   34.38    0.00   27.16
12:07:40 AM    3    1.53    0.00   32.04    0.00    0.00    4.48    0.00   37.23    0.00   24.72
12:07:40 AM    4    1.52    0.00   32.56    0.00    0.00    7.51    0.00   37.22    0.00   21.20
12:07:40 AM    5    1.32    0.00   38.56    0.00    0.00    6.92    0.00   29.60    0.00   23.60
12:07:40 AM    6    1.62    0.00   40.81    0.00    0.00    7.31    0.00   29.64    0.00   20.61
12:07:40 AM    7    1.63    0.00   32.04    0.00    0.00    3.46    0.00   44.35    0.00   18.51

12:07:40 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:07:50 AM  all    1.50    0.00   33.69    0.00    0.00    5.31    0.00   34.89    0.00   24.61
12:07:50 AM    0    1.74    0.00   35.28    0.00    0.00    3.68    0.00   35.28    0.00   24.03
12:07:50 AM    1    0.92    0.00   32.45    0.00    0.00    7.35    0.00   32.04    0.00   27.24
12:07:50 AM    2    1.33    0.00   36.84    0.00    0.00    5.51    0.00   27.86    0.00   28.47
12:07:50 AM    3    1.52    0.00   25.99    0.00    0.00    3.25    0.00   45.99    0.00   23.25
12:07:50 AM    4    1.52    0.00   35.90    0.00    0.00    3.35    0.00   35.09    0.00   24.14
12:07:50 AM    5    1.22    0.00   36.15    0.00    0.00    9.47    0.00   28.11    0.00   25.05
12:07:50 AM    6    1.54    0.00   39.61    0.00    0.00    6.76    0.00   22.72    0.00   29.38
12:07:50 AM    7    1.82    0.00   27.47    0.00    0.00    3.23    0.00   52.02    0.00   15.45

12:07:50 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:08:00 AM  all    2.64    0.00   33.11    0.01    0.00    5.30    0.00   33.80    0.00   25.15
12:08:00 AM    0    6.61    0.00   31.23    0.00    0.00    5.39    0.00   31.13    0.00   25.64
12:08:00 AM    1    1.93    0.00   28.27    0.00    0.00    4.36    0.00   40.02    0.00   25.43
12:08:00 AM    2    2.54    0.00   34.35    0.00    0.00    5.39    0.00   25.81    0.00   31.91
12:08:00 AM    3    1.82    0.00   29.83    0.00    0.00    4.65    0.00   38.02    0.00   25.68
12:08:00 AM    4    3.26    0.00   35.40    0.00    0.00    6.00    0.00   30.11    0.00   25.23
12:08:00 AM    5    1.82    0.00   31.52    0.00    0.00    5.15    0.00   40.91    0.00   20.61
12:08:00 AM    6    1.72    0.00   38.52    0.10    0.00    6.67    0.00   27.91    0.00   25.08
12:08:00 AM    7    1.42    0.00   35.71    0.00    0.00    4.68    0.00   36.62    0.00   21.57

12:08:00 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:08:10 AM  all    1.44    0.00   33.95    0.00    0.00    5.34    0.00   34.88    0.00   24.38
12:08:10 AM    0    1.32    0.00   38.54    0.00    0.00    6.09    0.00   25.46    0.00   28.60
12:08:10 AM    1    1.72    0.00   29.02    0.00    0.00    4.35    0.00   42.87    0.00   22.04
12:08:10 AM    2    1.33    0.00   29.30    0.00    0.00    3.59    0.00   40.06    0.00   25.72
12:08:10 AM    3    1.22    0.00   34.69    0.00    0.00    5.60    0.00   32.04    0.00   26.45
12:08:10 AM    4    1.44    0.00   37.95    0.00    0.00    6.87    0.00   27.08    0.00   26.67
12:08:10 AM    5    1.72    0.00   29.79    0.00    0.00    4.76    0.00   43.57    0.00   20.16
12:08:10 AM    6    1.53    0.00   34.29    0.00    0.00    4.08    0.00   41.02    0.00   19.08
12:08:10 AM    7    1.12    0.00   38.06    0.00    0.00    7.45    0.00   26.94    0.00   26.43

12:08:10 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:08:20 AM  all    1.47    0.00   33.71    0.00    0.00    5.49    0.00   34.67    0.00   24.67
12:08:20 AM    0    1.51    0.00   29.41    0.00    0.00    5.44    0.00   38.87    0.00   24.77
12:08:20 AM    1    1.42    0.00   27.47    0.00    0.00    4.17    0.00   40.90    0.00   26.04
12:08:20 AM    2    1.62    0.00   37.93    0.00    0.00    4.56    0.00   28.90    0.00   26.98
12:08:20 AM    3    1.63    0.00   33.03    0.00    0.00    5.40    0.00   31.80    0.00   28.13
12:08:20 AM    4    1.12    0.00   34.82    0.00    0.00    7.82    0.00   34.11    0.00   22.13
12:08:20 AM    5    1.41    0.00   35.25    0.00    0.00    5.94    0.00   36.56    0.00   20.85
12:08:20 AM    6    1.62    0.00   37.56    0.00    0.00    4.87    0.00   28.73    0.00   27.21
12:08:20 AM    7    1.42    0.00   34.18    0.00    0.00    5.68    0.00   37.32    0.00   21.40

12:08:20 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:08:30 AM  all    1.49    0.00   34.07    0.10    0.00    5.44    0.00   35.34    0.00   23.56
12:08:30 AM    0    1.34    0.00   27.78    0.00    0.00    3.29    0.00   42.90    0.00   24.69
12:08:30 AM    1    1.22    0.00   34.62    0.00    0.00    5.48    0.00   31.98    0.00   26.70
12:08:30 AM    2    1.54    0.00   34.02    0.82    0.00    4.92    0.00   29.71    0.00   29.00
12:08:30 AM    3    1.63    0.00   25.76    0.00    0.00    3.77    0.00   43.69    0.00   25.15
12:08:30 AM    4    1.32    0.00   36.01    0.00    0.00    5.39    0.00   38.05    0.00   19.23
12:08:30 AM    5    1.63    0.00   39.33    0.00    0.00    7.97    0.00   28.60    0.00   22.47
12:08:30 AM    6    1.63    0.00   42.65    0.00    0.00    5.51    0.00   28.06    0.00   22.14
12:08:30 AM    7    1.62    0.00   32.52    0.00    0.00    6.99    0.00   39.82    0.00   19.05

12:08:30 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:08:40 AM  all    1.36    0.00   33.50    0.00    0.00    5.39    0.00   34.71    0.00   25.04
12:08:40 AM    0    1.12    0.00   31.00    0.00    0.00    5.39    0.00   37.40    0.00   25.10
12:08:40 AM    1    1.52    0.00   28.43    0.00    0.00    3.76    0.00   37.87    0.00   28.43
12:08:40 AM    2    1.42    0.00   35.63    0.00    0.00    6.40    0.00   25.79    0.00   30.76
12:08:40 AM    3    1.53    0.00   29.84    0.00    0.00    3.87    0.00   39.71    0.00   25.05
12:08:40 AM    4    1.21    0.00   35.53    0.00    0.00    6.38    0.00   35.22    0.00   21.66
12:08:40 AM    5    1.73    0.00   30.46    0.00    0.00    4.16    0.00   45.99    0.00   17.66
12:08:40 AM    6    1.02    0.00   40.67    0.00    0.00    8.26    0.00   23.24    0.00   26.81
12:08:40 AM    7    1.43    0.00   36.23    0.00    0.00    5.12    0.00   32.34    0.00   24.87

12:08:40 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:08:50 AM  all    1.36    0.00   33.79    0.00    0.00    5.29    0.00   34.86    0.00   24.70
12:08:50 AM    0    1.23    0.00   32.79    0.00    0.00    3.91    0.00   32.27    0.00   29.80
12:08:50 AM    1    1.12    0.00   31.67    0.00    0.00    4.18    0.00   35.23    0.00   27.80
12:08:50 AM    2    1.02    0.00   33.09    0.00    0.00    6.64    0.00   28.91    0.00   30.34
12:08:50 AM    3    1.42    0.00   26.86    0.00    0.00    3.26    0.00   45.07    0.00   23.40
12:08:50 AM    4    1.72    0.00   38.12    0.00    0.00    4.95    0.00   32.96    0.00   22.24
12:08:50 AM    5    1.21    0.00   37.94    0.00    0.00    5.55    0.00   33.30    0.00   22.00
12:08:50 AM    6    1.32    0.00   38.34    0.00    0.00    9.53    0.00   28.19    0.00   22.62
12:08:50 AM    7    1.72    0.00   31.64    0.00    0.00    4.06    0.00   42.90    0.00   19.68

12:08:50 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:09:00 AM  all    1.49    0.00   33.64    0.00    0.00    5.36    0.00   34.68    0.00   24.84
12:09:00 AM    0    1.52    0.00   30.36    0.00    0.00    6.98    0.00   36.34    0.00   24.80
12:09:00 AM    1    1.62    0.00   32.86    0.00    0.00    3.14    0.00   39.05    0.00   23.33
12:09:00 AM    2    1.32    0.00   34.52    0.00    0.00    5.91    0.00   30.04    0.00   28.21
12:09:00 AM    3    1.73    0.00   30.18    0.00    0.00    3.86    0.00   38.41    0.00   25.81
12:09:00 AM    4    1.32    0.00   33.40    0.00    0.00    7.23    0.00   31.16    0.00   26.88
12:09:00 AM    5    1.63    0.00   34.22    0.00    0.00    4.60    0.00   35.65    0.00   23.90
12:09:00 AM    6    1.41    0.00   36.57    0.00    0.00    5.05    0.00   34.95    0.00   22.02
12:09:00 AM    7    1.32    0.00   36.88    0.00    0.00    6.28    0.00   31.91    0.00   23.61

12:09:00 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:09:10 AM  all    1.48    0.00   34.05    0.01    0.00    5.30    0.00   34.94    0.00   24.23
12:09:10 AM    0    1.41    0.00   28.33    0.00    0.00    5.85    0.00   39.42    0.00   25.00
12:09:10 AM    1    1.64    0.00   36.92    0.00    0.00    4.92    0.00   25.33    0.00   31.18
12:09:10 AM    2    1.64    0.00   30.57    0.00    0.00    3.48    0.00   39.57    0.00   24.74
12:09:10 AM    3    1.12    0.00   34.76    0.00    0.00    4.60    0.00   32.92    0.00   26.58
12:09:10 AM    4    1.62    0.00   28.98    0.00    0.00    5.57    0.00   44.88    0.00   18.95
12:09:10 AM    5    1.43    0.00   39.08    0.00    0.00    6.53    0.00   30.00    0.00   22.96
12:09:10 AM    6    1.43    0.00   36.29    0.00    0.00    4.89    0.00   37.72    0.00   19.67
12:09:10 AM    7    1.53    0.00   37.69    0.00    0.00    6.44    0.00   29.42    0.00   24.92

12:09:10 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:09:20 AM  all    1.42    0.00   33.63    0.00    0.00    5.38    0.00   34.60    0.00   24.97
12:09:20 AM    0    1.52    0.00   31.07    0.00    0.00    5.16    0.00   33.10    0.00   29.15
12:09:20 AM    1    1.33    0.00   32.65    0.00    0.00    4.83    0.00   32.44    0.00   28.75
12:09:20 AM    2    1.21    0.00   31.07    0.00    0.00    4.76    0.00   37.96    0.00   25.00
12:09:20 AM    3    1.54    0.00   32.07    0.00    0.00    5.53    0.00   31.05    0.00   29.82
12:09:20 AM    4    1.52    0.00   37.37    0.00    0.00    5.35    0.00   38.69    0.00   17.07
12:09:20 AM    5    1.42    0.00   37.08    0.00    0.00    6.59    0.00   31.21    0.00   23.71
12:09:20 AM    6    1.22    0.00   31.40    0.00    0.00    5.49    0.00   39.23    0.00   22.66
12:09:20 AM    7    1.52    0.00   36.28    0.00    0.00    5.28    0.00   33.13    0.00   23.78

12:09:20 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:09:30 AM  all    1.36    0.00   33.50    0.05    0.00    5.27    0.00   34.58    0.00   25.24
12:09:30 AM    0    1.43    0.00   35.03    0.10    0.00    4.68    0.00   31.36    0.00   27.39
12:09:30 AM    1    1.02    0.00   26.79    0.00    0.00    5.32    0.00   38.65    0.00   28.22
12:09:30 AM    2    1.53    0.00   36.20    0.00    0.00    4.70    0.00   27.20    0.00   30.37
12:09:30 AM    3    1.42    0.00   28.57    0.00    0.00    3.34    0.00   39.41    0.00   27.25
12:09:30 AM    4    1.33    0.00   39.63    0.00    0.00    7.29    0.00   23.41    0.00   28.34
12:09:30 AM    5    1.21    0.00   33.87    0.00    0.00    7.38    0.00   41.25    0.00   16.28
12:09:30 AM    6    1.42    0.00   37.02    0.41    0.00    5.78    0.00   29.72    0.00   25.66
12:09:30 AM    7    1.72    0.00   30.77    0.00    0.00    3.74    0.00   45.24    0.00   18.52

12:09:30 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:09:40 AM  all    1.55    0.00   33.94    0.04    0.00    5.30    0.00   35.01    0.00   24.15
12:09:40 AM    0    1.73    0.00   26.96    0.00    0.00    4.58    0.00   41.51    0.00   25.23
12:09:40 AM    1    1.83    0.00   30.05    0.00    0.00    1.83    0.00   39.59    0.00   26.70
12:09:40 AM    2    1.63    0.00   34.56    0.10    0.00    4.89    0.00   35.37    0.00   23.45
12:09:40 AM    3    1.32    0.00   33.60    0.00    0.00    5.58    0.00   34.92    0.00   24.57
12:09:40 AM    4    1.12    0.00   32.52    0.00    0.00    6.71    0.00   41.36    0.00   18.29
12:09:40 AM    5    2.24    0.00   39.92    0.20    0.00    4.18    0.00   31.67    0.00   21.79
12:09:40 AM    6    1.33    0.00   36.12    0.00    0.00    7.35    0.00   27.65    0.00   27.55
12:09:40 AM    7    1.22    0.00   37.86    0.00    0.00    7.24    0.00   27.96    0.00   25.71

12:09:40 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:09:50 AM  all    1.52    0.00   34.67    0.00    0.00    5.52    0.00   35.64    0.00   22.66
12:09:50 AM    0    1.43    0.00   36.13    0.00    0.00    5.02    0.00   32.75    0.00   24.67
12:09:50 AM    1    1.42    0.00   29.40    0.00    0.00    3.87    0.00   41.30    0.00   24.01
12:09:50 AM    2    1.62    0.00   33.74    0.00    0.00    5.07    0.00   38.10    0.00   21.48
12:09:50 AM    3    1.74    0.00   33.54    0.00    0.00    4.70    0.00   34.66    0.00   25.36
12:09:50 AM    4    1.43    0.00   39.45    0.00    0.00    7.99    0.00   25.31    0.00   25.82
12:09:50 AM    5    1.53    0.00   36.71    0.00    0.00    6.44    0.00   36.30    0.00   19.02
12:09:50 AM    6    1.83    0.00   32.72    0.00    0.00    5.69    0.00   37.80    0.00   21.95
12:09:50 AM    7    1.43    0.00   35.64    0.00    0.00    5.40    0.00   38.70    0.00   18.84

12:09:50 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:10:00 AM  all    1.40    0.00   33.95    0.00    0.00    5.40    0.00   35.00    0.00   24.26
12:10:00 AM    0    1.23    0.00   32.31    0.00    0.00    5.52    0.00   31.70    0.00   29.24
12:10:00 AM    1    1.42    0.00   36.83    0.00    0.00    5.49    0.00   27.98    0.00   28.28
12:10:00 AM    2    1.31    0.00   29.93    0.00    0.00    4.25    0.00   38.42    0.00   26.09
12:10:00 AM    3    1.42    0.00   28.08    0.00    0.00    4.27    0.00   40.49    0.00   25.74
12:10:00 AM    4    1.62    0.00   33.47    0.00    0.00    6.09    0.00   38.74    0.00   20.08
12:10:00 AM    5    1.22    0.00   41.46    0.00    0.00    7.01    0.00   25.30    0.00   25.00
12:10:00 AM    6    1.52    0.00   32.62    0.00    0.00    5.98    0.00   38.60    0.00   21.28
12:10:00 AM    7    1.32    0.00   36.84    0.00    0.00    4.76    0.00   38.56    0.00   18.52

12:10:00 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:10:10 AM  all    1.39    0.00   33.74    0.00    0.00    5.35    0.00   34.60    0.00   24.91
12:10:10 AM    0    1.22    0.00   36.35    0.00    0.00    5.38    0.00   29.04    0.00   28.02
12:10:10 AM    1    1.52    0.00   29.51    0.00    0.00    3.75    0.00   39.96    0.00   25.25
12:10:10 AM    2    1.52    0.00   30.94    0.00    0.00    4.75    0.00   35.49    0.00   27.30
12:10:10 AM    3    1.51    0.00   31.25    0.00    0.00    4.94    0.00   39.01    0.00   23.29
12:10:10 AM    4    1.32    0.00   37.89    0.00    0.00    7.60    0.00   25.03    0.00   28.17
12:10:10 AM    5    1.42    0.00   32.15    0.00    0.00    4.36    0.00   42.70    0.00   19.37
12:10:10 AM    6    1.33    0.00   38.38    0.00    0.00    6.24    0.00   31.22    0.00   22.82
