20150724232719,10.0.0.157,5001,10.0.1.95,49169,6,0.0-10.0,892481792,713985433
20150724232719,10.0.0.157,5001,10.0.1.95,49171,7,0.0-10.0,94983808,75987046
20150724232719,10.0.0.157,5001,10.0.1.95,49170,5,0.0-10.0,707414784,565931827
20150724232719,10.0.0.157,5001,10.0.1.95,49168,4,0.0-10.0,221056512,176845209
20150724232719,10.0.0.157,0,10.0.1.95,0,-1,0.0-10.0,1915936896,1532749516
20150724232729,10.0.0.157,5001,10.0.1.95,49168,4,10.0-20.0,245341568,196273254
20150724232729,10.0.0.157,5001,10.0.1.95,49170,5,10.0-20.0,749189888,599351910
20150724232729,10.0.0.157,5001,10.0.1.95,49171,7,10.0-20.0,851462784,681170227
20150724232729,10.0.0.157,5001,10.0.1.95,49169,6,10.0-20.0,191710848,153368678
20150724232729,10.0.0.157,0,10.0.1.95,0,-1,10.0-20.0,2037705088,1630164070
20150724232739,10.0.0.157,5001,10.0.1.95,49168,4,20.0-30.0,483766272,387013017
20150724232739,10.0.0.157,5001,10.0.1.95,49170,5,20.0-30.0,589572864,471658291
20150724232739,10.0.0.157,5001,10.0.1.95,49171,7,20.0-30.0,882107008,705685606
20150724232739,10.0.0.157,5001,10.0.1.95,49169,6,20.0-30.0,101332736,81066188
20150724232739,10.0.0.157,0,10.0.1.95,0,-1,20.0-30.0,2056778880,1645423104
20150724232749,10.0.0.157,5001,10.0.1.95,49168,4,30.0-40.0,198387968,158710374
20150724232749,10.0.0.157,5001,10.0.1.95,49170,5,30.0-40.0,742691328,594153062
20150724232749,10.0.0.157,5001,10.0.1.95,49171,7,30.0-40.0,79151488,63321190
20150724232749,10.0.0.157,5001,10.0.1.95,49169,6,30.0-40.0,878346368,702677094
20150724232749,10.0.0.157,0,10.0.1.95,0,-1,30.0-40.0,1898577152,1518861721
20150724232759,10.0.0.157,5001,10.0.1.95,49168,4,40.0-50.0,379877120,303901696
20150724232759,10.0.0.157,5001,10.0.1.95,49170,5,40.0-50.0,844179584,675343667
20150724232759,10.0.0.157,5001,10.0.1.95,49169,6,40.0-50.0,4708352,3766681
20150724232759,10.0.0.157,5001,10.0.1.95,49171,7,40.0-50.0,833431168,666744934
20150724232759,10.0.0.157,0,10.0.1.95,0,-1,40.0-50.0,2062196224,1649756979
20150724232809,10.0.0.157,5001,10.0.1.95,49168,4,50.0-60.0,408755968,327004774
20150724232809,10.0.0.157,5001,10.0.1.95,49170,5,50.0-60.0,870399360,696319488
20150724232809,10.0.0.157,5001,10.0.1.95,49171,7,50.0-60.0,823017088,658413670
20150724232809,10.0.0.157,5001,10.0.1.95,49169,6,50.0-60.0,5754880,4603904
20150724232809,10.0.0.157,0,10.0.1.95,0,-1,50.0-60.0,2107927296,1686341836
20150724232819,10.0.0.157,5001,10.0.1.95,49168,4,60.0-70.0,358329344,286663475
20150724232819,10.0.0.157,5001,10.0.1.95,49169,6,60.0-70.0,23303296,18642636
20150724232819,10.0.0.157,5001,10.0.1.95,49171,7,60.0-70.0,855149056,684119244
20150724232819,10.0.0.157,5001,10.0.1.95,49170,5,60.0-70.0,862102784,689682227
20150724232819,10.0.0.157,0,10.0.1.95,0,-1,60.0-70.0,2098884480,1679107584
20150724232829,10.0.0.157,5001,10.0.1.95,49168,4,70.0-80.0,53660928,42928742
20150724232829,10.0.0.157,5001,10.0.1.95,49170,5,70.0-80.0,738456320,590765056
20150724232829,10.0.0.157,5001,10.0.1.95,49169,6,70.0-80.0,951701376,761361100
20150724232829,10.0.0.157,5001,10.0.1.95,49171,7,70.0-80.0,148833280,119066624
20150724232829,10.0.0.157,0,10.0.1.95,0,-1,70.0-80.0,1892651904,1514121523
20150724232839,10.0.0.157,5001,10.0.1.95,49168,4,80.0-90.0,306638464,245310771
20150724232839,10.0.0.157,5001,10.0.1.95,49170,5,80.0-90.0,875270784,700216627
20150724232839,10.0.0.157,5001,10.0.1.95,49171,7,80.0-90.0,682333952,545867161
20150724232839,10.0.0.157,5001,10.0.1.95,49169,6,80.0-90.0,198966528,159173222
20150724232839,10.0.0.157,0,10.0.1.95,0,-1,80.0-90.0,2063209728,1650567782
