Linux 3.19.5-200.fc21.x86_64 (bark) 	07/24/2015 	_x86_64_	(8 CPU)

11:49:10 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
11:50:50 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
11:51:00 PM  all    1.28    0.00   33.76    0.00    0.00    8.61    0.00   39.42    0.00   16.93
11:51:00 PM    0    1.02    0.00   29.11    0.00    0.00    3.98    0.00   54.75    0.00   11.13
11:51:00 PM    1    1.43    0.00   31.45    0.00    0.00    9.63    0.00   38.11    0.00   19.36
11:51:00 PM    2    1.13    0.00   37.92    0.00    0.00   11.61    0.00   28.47    0.00   20.86
11:51:00 PM    3    1.23    0.00   32.96    0.00    0.00    6.98    0.00   36.34    0.00   22.48
11:51:00 PM    4    1.01    0.00   29.80    0.00    0.00    5.86    0.00   53.74    0.00    9.60
11:51:00 PM    5    1.83    0.00   35.88    0.00    0.00    7.54    0.00   37.82    0.00   16.92
11:51:00 PM    6    1.43    0.00   36.85    0.10    0.00   11.87    0.00   28.66    0.00   21.08
11:51:00 PM    7    1.22    0.00   36.02    0.00    0.00   11.53    0.00   37.14    0.00   14.08

11:51:00 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
11:51:10 PM  all    1.44    0.00   34.04    0.00    0.00    8.26    0.00   39.52    0.00   16.73
11:51:10 PM    0    1.51    0.00   32.19    0.00    0.00    3.53    0.00   55.10    0.00    7.67
11:51:10 PM    1    1.63    0.00   26.40    0.00    0.00    5.71    0.00   50.66    0.00   15.60
11:51:10 PM    2    1.65    0.00   34.88    0.00    0.00    8.44    0.00   30.35    0.00   24.69
11:51:10 PM    3    1.55    0.00   40.06    0.00    0.00    9.83    0.00   20.81    0.00   27.74
11:51:10 PM    4    1.22    0.00   26.06    0.00    0.00    4.97    0.00   57.71    0.00   10.04
11:51:10 PM    5    1.41    0.00   31.01    0.00    0.00    7.98    0.00   51.01    0.00    8.59
11:51:10 PM    6    1.12    0.00   39.69    0.00    0.00   11.12    0.00   28.98    0.00   19.08
11:51:10 PM    7    1.55    0.00   42.46    0.00    0.00   14.77    0.00   20.35    0.00   20.87

11:51:10 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
11:51:20 PM  all    1.47    0.00   33.87    0.00    0.00    8.49    0.00   39.23    0.00   16.95
11:51:20 PM    0    1.12    0.00   30.18    0.00    0.00    5.39    0.00   48.88    0.00   14.43
11:51:20 PM    1    1.23    0.00   37.89    0.00    0.00   12.01    0.00   25.87    0.00   23.00
11:51:20 PM    2    1.54    0.00   35.31    0.00    0.00    3.58    0.00   41.25    0.00   18.32
11:51:20 PM    3    1.53    0.00   28.69    0.00    0.00    8.44    0.00   43.03    0.00   18.31
11:51:20 PM    4    2.14    0.00   31.19    0.00    0.00    5.61    0.00   49.95    0.00   11.11
11:51:20 PM    5    0.93    0.00   38.41    0.00    0.00   13.49    0.00   24.82    0.00   22.35
11:51:20 PM    6    2.13    0.00   32.18    0.00    0.00    6.19    0.00   46.40    0.00   13.10
11:51:20 PM    7    0.92    0.00   37.15    0.00    0.00   13.10    0.00   33.57    0.00   15.25

11:51:20 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
11:51:30 PM  all    1.34    0.00   33.82    0.01    0.00    8.38    0.00   39.49    0.00   16.95
11:51:30 PM    0    1.73    0.00   29.53    0.00    0.00    5.60    0.00   43.89    0.00   19.25
11:51:30 PM    1    1.03    0.00   36.60    0.00    0.00    9.38    0.00   30.41    0.00   22.58
11:51:30 PM    2    1.21    0.00   27.98    0.00    0.00    5.45    0.00   53.13    0.00   12.22
11:51:30 PM    3    1.73    0.00   32.28    0.10    0.00    7.33    0.00   40.22    0.00   18.33
11:51:30 PM    4    0.92    0.00   39.39    0.00    0.00    8.16    0.00   37.86    0.00   13.67
11:51:30 PM    5    1.23    0.00   38.32    0.00    0.00   12.60    0.00   28.28    0.00   19.57
11:51:30 PM    6    1.64    0.00   30.06    0.00    0.00    7.87    0.00   46.01    0.00   14.42
11:51:30 PM    7    1.23    0.00   36.44    0.10    0.00   10.75    0.00   35.82    0.00   15.66

11:51:30 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
11:51:40 PM  all    1.39    0.00   34.64    0.00    0.00    8.65    0.00   39.40    0.00   15.92
11:51:40 PM    0    1.02    0.00   34.66    0.00    0.00   12.23    0.00   28.75    0.00   23.34
11:51:40 PM    1    1.44    0.00   37.35    0.00    0.00    7.30    0.00   30.66    0.00   23.25
11:51:40 PM    2    1.21    0.00   33.47    0.00    0.00    5.86    0.00   47.72    0.00   11.73
11:51:40 PM    3    1.44    0.00   32.14    0.00    0.00    6.47    0.00   42.81    0.00   17.15
11:51:40 PM    4    1.23    0.00   36.06    0.00    0.00   14.50    0.00   32.58    0.00   15.63
11:51:40 PM    5    1.64    0.00   35.99    0.00    0.00    8.79    0.00   40.39    0.00   13.19
11:51:40 PM    6    1.11    0.00   31.55    0.00    0.00    6.17    0.00   49.75    0.00   11.43
11:51:40 PM    7    1.93    0.00   36.01    0.00    0.00    8.04    0.00   42.22    0.00   11.80

11:51:40 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
11:51:50 PM  all    1.32    0.00   34.39    0.00    0.00    8.37    0.00   39.48    0.00   16.44
11:51:50 PM    0    1.22    0.00   37.93    0.00    0.00    6.90    0.00   35.50    0.00   18.46
11:51:50 PM    1    1.22    0.00   34.62    0.00    0.00    6.01    0.00   42.16    0.00   15.99
11:51:50 PM    2    1.02    0.00   32.18    0.00    0.00    8.68    0.00   36.57    0.00   21.55
11:51:50 PM    3    1.53    0.00   33.84    0.00    0.00    4.79    0.00   42.10    0.00   17.74
11:51:50 PM    4    1.43    0.00   36.98    0.00    0.00    8.58    0.00   36.26    0.00   16.75
11:51:50 PM    5    1.33    0.00   30.20    0.00    0.00    6.73    0.00   50.20    0.00   11.53
11:51:50 PM    6    1.12    0.00   35.17    0.00    0.00   17.48    0.00   31.90    0.00   14.31
11:51:50 PM    7    1.73    0.00   34.18    0.00    0.00    7.63    0.00   41.20    0.00   15.26

11:51:50 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
11:52:00 PM  all    1.39    0.00   34.09    0.00    0.00    8.57    0.00   39.24    0.00   16.70
11:52:00 PM    0    1.12    0.00   38.10    0.10    0.00    9.50    0.00   31.26    0.00   19.92
11:52:00 PM    1    1.02    0.00   34.53    0.00    0.00    8.20    0.00   38.63    0.00   17.62
11:52:00 PM    2    1.23    0.00   31.15    0.00    0.00    5.01    0.00   47.80    0.00   14.81
11:52:00 PM    3    1.32    0.00   29.09    0.00    0.00    6.71    0.00   45.07    0.00   17.80
11:52:00 PM    4    1.74    0.00   37.22    0.00    0.00    9.00    0.00   33.23    0.00   18.81
11:52:00 PM    5    1.53    0.00   31.36    0.00    0.00   12.05    0.00   40.14    0.00   14.91
11:52:00 PM    6    1.83    0.00   33.71    0.00    0.00    7.82    0.00   43.55    0.00   13.10
11:52:00 PM    7    1.32    0.00   37.58    0.00    0.00   10.39    0.00   34.01    0.00   16.70

11:52:00 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
11:52:10 PM  all    1.33    0.00   33.83    0.00    0.00    8.66    0.00   39.63    0.00   16.56
11:52:10 PM    0    1.32    0.00   29.54    0.00    0.00    5.99    0.00   46.19    0.00   16.95
11:52:10 PM    1    0.81    0.00   32.69    0.00    0.00    6.19    0.00   45.18    0.00   15.13
11:52:10 PM    2    1.33    0.00   36.17    0.00    0.00   11.89    0.00   26.95    0.00   23.67
11:52:10 PM    3    1.52    0.00   32.83    0.00    0.00    4.67    0.00   44.61    0.00   16.36
11:52:10 PM    4    1.73    0.00   32.72    0.00    0.00    8.05    0.00   43.43    0.00   14.07
11:52:10 PM    5    1.23    0.00   35.99    0.00    0.00   12.68    0.00   35.07    0.00   15.03
11:52:10 PM    6    1.13    0.00   38.69    0.00    0.00   15.05    0.00   30.09    0.00   15.05
11:52:10 PM    7    1.64    0.00   31.93    0.00    0.00    4.81    0.00   45.45    0.00   16.17

11:52:10 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
11:52:20 PM  all    1.43    0.00   33.75    0.00    0.00    8.47    0.00   39.59    0.00   16.75
11:52:20 PM    0    1.54    0.00   35.28    0.00    0.00    9.95    0.00   36.21    0.00   17.03
11:52:20 PM    1    1.12    0.00   34.93    0.00    0.00   10.93    0.00   33.71    0.00   19.31
11:52:20 PM    2    1.33    0.00   36.63    0.00    0.00    5.71    0.00   41.22    0.00   15.10
11:52:20 PM    3    1.32    0.00   31.16    0.00    0.00    4.18    0.00   47.56    0.00   15.78
11:52:20 PM    4    1.64    0.00   28.02    0.00    0.00   10.74    0.00   45.09    0.00   14.52
11:52:20 PM    5    1.43    0.00   32.86    0.00    0.00   13.72    0.00   31.73    0.00   20.27
11:52:20 PM    6    1.73    0.00   38.98    0.00    0.00    6.12    0.00   36.63    0.00   16.53
