Linux 3.19.5-200.fc21.x86_64 (bark) 	07/24/2015 	_x86_64_	(8 CPU)

10:54:07 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:54:17 PM  all    1.68    0.00   17.11    0.01    0.00    9.77    0.00   32.93    0.00   38.49
10:54:17 PM    0    1.20    0.00   14.33    0.00    0.00    6.11    0.00   28.96    0.00   49.40
10:54:17 PM    1    1.21    0.00   16.28    0.00    0.00   11.06    0.00   21.31    0.00   50.15
10:54:17 PM    2    1.50    0.00   17.32    0.00    0.00   11.91    0.00   27.53    0.00   41.74
10:54:17 PM    3    2.01    0.00   15.69    0.00    0.00    5.23    0.00   32.90    0.00   44.16
10:54:17 PM    4    1.72    0.00   15.64    0.00    0.00    8.48    0.00   44.80    0.00   29.36
10:54:17 PM    5    1.42    0.00   21.76    0.00    0.00   16.90    0.00   19.53    0.00   40.38
10:54:17 PM    6    1.70    0.00   19.00    0.00    0.00   14.20    0.00   37.20    0.00   27.90
10:54:17 PM    7    2.42    0.00   16.94    0.00    0.00    4.33    0.00   51.41    0.00   24.90

10:54:17 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:54:27 PM  all    1.57    0.00   15.74    0.10    0.00    9.06    0.00   30.44    0.00   43.10
10:54:27 PM    0    1.50    0.00   15.43    0.00    0.00   12.53    0.00   27.56    0.00   42.99
10:54:27 PM    1    1.71    0.00   17.17    0.30    0.00    9.54    0.00   32.23    0.00   39.06
10:54:27 PM    2    0.90    0.00   13.31    0.20    0.00    5.51    0.00   14.61    0.00   65.47
10:54:27 PM    3    1.40    0.00   11.03    0.20    0.00    4.51    0.00   29.79    0.00   53.06
10:54:27 PM    4    1.61    0.00   20.30    0.00    0.00   16.78    0.00   22.31    0.00   38.99
10:54:27 PM    5    2.83    0.00   17.46    0.00    0.00    5.65    0.00   47.12    0.00   26.94
10:54:27 PM    6    1.00    0.00   16.15    0.00    0.00   11.33    0.00   20.26    0.00   51.25
10:54:27 PM    7    1.90    0.00   15.12    0.00    0.00    6.41    0.00   49.65    0.00   26.93

10:54:27 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:54:37 PM  all    1.54    0.00   16.21    0.01    0.00    9.23    0.00   29.39    0.00   43.61
10:54:37 PM    0    1.91    0.00   16.20    0.00    0.00    4.53    0.00   28.67    0.00   48.69
10:54:37 PM    1    2.00    0.00   15.92    0.00    0.00    4.30    0.00   37.94    0.00   39.84
10:54:37 PM    2    1.21    0.00   15.21    0.00    0.00    8.66    0.00   21.25    0.00   53.68
10:54:37 PM    3    1.31    0.00   12.25    0.00    0.00    4.12    0.00   21.39    0.00   60.94
10:54:37 PM    4    1.81    0.00   17.49    0.00    0.00    9.55    0.00   33.87    0.00   37.29
10:54:37 PM    5    2.00    0.00   17.32    0.00    0.00   10.71    0.00   44.94    0.00   25.03
10:54:37 PM    6    0.60    0.00   19.90    0.00    0.00   22.31    0.00    7.74    0.00   49.45
10:54:37 PM    7    1.41    0.00   15.19    0.10    0.00    9.96    0.00   39.24    0.00   34.10

10:54:37 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:54:47 PM  all    1.58    0.00   15.78    0.00    0.00    9.12    0.00   27.80    0.00   45.72
10:54:47 PM    0    1.01    0.00   13.78    0.00    0.00    8.75    0.00   21.13    0.00   55.33
10:54:47 PM    1    1.31    0.00   14.13    0.00    0.00    6.76    0.00   21.29    0.00   56.51
10:54:47 PM    2    1.41    0.00   14.80    0.00    0.00    7.15    0.00   34.44    0.00   42.20
10:54:47 PM    3    1.71    0.00   16.38    0.00    0.00    8.14    0.00   23.42    0.00   50.35
10:54:47 PM    4    1.60    0.00   15.88    0.00    0.00   10.59    0.00   37.36    0.00   34.57
10:54:47 PM    5    2.02    0.00   16.89    0.00    0.00    8.59    0.00   27.10    0.00   45.40
10:54:47 PM    6    1.71    0.00   16.57    0.00    0.00   10.14    0.00   28.11    0.00   43.47
10:54:47 PM    7    1.50    0.00   17.96    0.00    0.00   12.57    0.00   29.84    0.00   38.12

10:54:47 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:54:57 PM  all    1.57    0.00   16.89    0.03    0.00    9.74    0.00   31.78    0.00   40.01
10:54:57 PM    0    1.30    0.00   15.15    0.00    0.00    7.52    0.00   21.66    0.00   54.36
10:54:57 PM    1    1.70    0.00   14.23    0.00    0.00    5.11    0.00   37.37    0.00   41.58
10:54:57 PM    2    1.50    0.00   14.43    0.20    0.00    5.71    0.00   32.06    0.00   46.09
10:54:57 PM    3    1.21    0.00   16.30    0.00    0.00   10.26    0.00   24.25    0.00   47.99
10:54:57 PM    4    2.10    0.00   18.88    0.00    0.00   11.59    0.00   35.86    0.00   31.57
10:54:57 PM    5    1.51    0.00   17.22    0.00    0.00   10.07    0.00   33.53    0.00   37.66
10:54:57 PM    6    1.81    0.00   18.07    0.00    0.00   11.24    0.00   42.47    0.00   26.41
10:54:57 PM    7    1.72    0.00   20.97    0.00    0.00   16.51    0.00   26.55    0.00   34.25

10:54:57 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:55:07 PM  all    1.55    0.00   16.29    0.09    0.00    9.50    0.00   29.35    0.00   43.23
10:55:07 PM    0    1.81    0.00   15.78    0.00    0.00    6.63    0.00   20.80    0.00   54.97
10:55:07 PM    1    1.31    0.00   17.34    0.00    0.00   12.60    0.00   23.19    0.00   45.56
10:55:07 PM    2    1.11    0.00   13.68    0.70    0.00    7.24    0.00   18.51    0.00   58.75
10:55:07 PM    3    1.41    0.00   14.10    0.00    0.00    7.65    0.00   26.49    0.00   50.35
10:55:07 PM    4    1.51    0.00   18.41    0.00    0.00   15.29    0.00   26.06    0.00   38.73
10:55:07 PM    5    2.21    0.00   20.98    0.00    0.00   11.95    0.00   33.03    0.00   31.83
10:55:07 PM    6    1.51    0.00   17.94    0.00    0.00   12.60    0.00   34.78    0.00   33.17
10:55:07 PM    7    1.71    0.00   11.98    0.00    0.00    2.01    0.00   51.76    0.00   32.53

10:55:07 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:55:17 PM  all    1.56    0.00   16.13    0.01    0.00    8.81    0.00   28.31    0.00   45.18
10:55:17 PM    0    1.61    0.00   18.06    0.00    0.00    9.08    0.00   30.07    0.00   41.17
10:55:17 PM    1    1.00    0.00   13.55    0.00    0.00    8.23    0.00   15.46    0.00   61.75
10:55:17 PM    2    2.20    0.00   15.03    0.00    0.00    2.91    0.00   39.48    0.00   40.38
10:55:17 PM    3    1.51    0.00   14.52    0.00    0.00    6.35    0.00   19.05    0.00   58.57
10:55:17 PM    4    1.51    0.00   20.58    0.00    0.00   18.27    0.00   20.28    0.00   39.36
10:55:17 PM    5    1.01    0.00   15.52    0.00    0.00   10.38    0.00   31.05    0.00   42.04
10:55:17 PM    6    2.22    0.00   14.92    0.00    0.00    3.63    0.00   38.91    0.00   40.32
10:55:17 PM    7    1.11    0.00   16.95    0.00    0.00   11.60    0.00   32.49    0.00   37.84

10:55:17 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:55:27 PM  all    1.59    0.00   16.48    0.09    0.00    9.30    0.00   29.41    0.00   43.14
10:55:27 PM    0    1.51    0.00   14.43    0.00    0.00    5.55    0.00   24.72    0.00   53.78
10:55:27 PM    1    1.61    0.00   18.15    0.00    0.00    8.87    0.00   24.09    0.00   47.28
10:55:27 PM    2    1.01    0.00   14.29    0.00    0.00    9.05    0.00   15.19    0.00   60.46
10:55:27 PM    3    1.41    0.00   15.90    0.00    0.00    9.15    0.00   29.48    0.00   44.06
10:55:27 PM    4    3.02    0.00   14.17    0.00    0.00    0.30    0.00   58.09    0.00   24.42
10:55:27 PM    5    1.32    0.00   18.93    0.00    0.00   16.90    0.00   28.74    0.00   34.11
10:55:27 PM    6    1.81    0.00   16.67    0.70    0.00    7.13    0.00   31.93    0.00   41.77
10:55:27 PM    7    1.01    0.00   19.17    0.00    0.00   17.56    0.00   23.01    0.00   39.25

10:55:27 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:55:37 PM  all    1.58    0.00   16.23    0.03    0.00    8.94    0.00   29.84    0.00   43.38
10:55:37 PM    0    1.80    0.00   15.32    0.00    0.00    3.90    0.00   34.53    0.00   44.44
10:55:37 PM    1    1.41    0.00   15.74    0.00    0.00   11.20    0.00   17.96    0.00   53.68
10:55:37 PM    2    1.71    0.00   14.87    0.00    0.00    4.72    0.00   32.26    0.00   46.43
10:55:37 PM    3    1.31    0.00   16.04    0.00    0.00    7.57    0.00   25.73    0.00   49.34
10:55:37 PM    4    1.70    0.00   13.81    0.00    0.00    8.21    0.00   44.84    0.00   31.43
10:55:37 PM    5    1.60    0.00   20.06    0.00    0.00   16.35    0.00   28.49    0.00   33.50
10:55:37 PM    6    1.41    0.00   16.35    0.30    0.00    8.48    0.00   21.70    0.00   51.77
10:55:37 PM    7    1.70    0.00   17.84    0.00    0.00   11.02    0.00   32.87    0.00   36.57

10:55:37 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:55:47 PM  all    1.48    0.00   16.12    0.00    0.00    9.08    0.00   29.08    0.00   44.23
10:55:47 PM    0    1.31    0.00   16.06    0.00    0.00   11.14    0.00   17.97    0.00   53.51
10:55:47 PM    1    1.40    0.00   14.43    0.00    0.00    5.01    0.00   27.76    0.00   51.40
10:55:47 PM    2    2.11    0.00   14.90    0.00    0.00    5.84    0.00   37.76    0.00   39.38
10:55:47 PM    3    1.60    0.00   14.73    0.00    0.00    4.71    0.00   29.86    0.00   49.10
10:55:47 PM    4    1.72    0.00   18.20    0.00    0.00   10.41    0.00   21.94    0.00   47.72
10:55:47 PM    5    0.91    0.00   16.82    0.00    0.00   14.50    0.00   26.49    0.00   41.29
10:55:47 PM    6    1.10    0.00   20.48    0.00    0.00   18.68    0.00   21.88    0.00   37.86
10:55:47 PM    7    1.70    0.00   13.21    0.00    0.00    2.40    0.00   49.05    0.00   33.63

10:55:47 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:55:57 PM  all    1.56    0.00   15.97    0.01    0.00    8.77    0.00   28.87    0.00   44.82
10:55:57 PM    0    1.41    0.00   17.81    0.00    0.00   13.58    0.00   23.34    0.00   43.86
10:55:57 PM    1    1.81    0.00   15.71    0.10    0.00    5.24    0.00   29.20    0.00   47.94
10:55:57 PM    2    1.21    0.00   13.87    0.00    0.00    7.44    0.00   15.58    0.00   61.91
10:55:57 PM    3    1.59    0.00   14.64    0.10    0.00    5.88    0.00   24.00    0.00   53.78
10:55:57 PM    4    2.32    0.00   20.44    0.00    0.00   11.08    0.00   33.94    0.00   32.23
10:55:57 PM    5    1.50    0.00   14.93    0.00    0.00    7.41    0.00   49.40    0.00   26.75
10:55:57 PM    6    1.61    0.00   15.88    0.00    0.00   11.26    0.00   28.34    0.00   42.91
10:55:57 PM    7    1.20    0.00   14.70    0.00    0.00    8.40    0.00   26.90    0.00   48.80

10:55:57 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:56:07 PM  all    1.52    0.00   16.29    0.00    0.00    8.88    0.00   29.98    0.00   43.33
10:56:07 PM    0    1.71    0.00   16.18    0.00    0.00    8.84    0.00   26.33    0.00   46.93
10:56:07 PM    1    1.21    0.00   14.27    0.00    0.00    6.13    0.00   25.83    0.00   52.56
10:56:07 PM    2    1.40    0.00   15.72    0.00    0.00    9.21    0.00   28.53    0.00   45.15
10:56:07 PM    3    1.21    0.00   13.47    0.00    0.00    5.93    0.00   25.43    0.00   53.97
10:56:07 PM    4    1.01    0.00   17.29    0.00    0.00   13.57    0.00   21.11    0.00   47.04
10:56:07 PM    5    2.00    0.00   16.03    0.00    0.00    6.61    0.00   39.28    0.00   36.07
10:56:07 PM    6    1.71    0.00   20.64    0.00    0.00   14.60    0.00   34.24    0.00   28.80
10:56:07 PM    7    1.91    0.00   16.45    0.00    0.00    6.22    0.00   39.12    0.00   36.31

10:56:07 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:56:17 PM  all    1.57    0.00   15.99    0.00    0.00    8.93    0.00   28.21    0.00   45.30
10:56:17 PM    0    1.30    0.00   14.59    0.00    0.00    6.69    0.00   22.38    0.00   55.04
10:56:17 PM    1    1.81    0.00   15.46    0.00    0.00    6.43    0.00   34.34    0.00   41.97
10:56:17 PM    2    1.51    0.00   17.40    0.00    0.00   11.07    0.00   24.14    0.00   45.88
10:56:17 PM    3    1.61    0.00   12.86    0.00    0.00    5.13    0.00   23.22    0.00   57.19
10:56:17 PM    4    1.61    0.00   13.78    0.00    0.00    5.43    0.00   31.09    0.00   48.09
10:56:17 PM    5    1.51    0.00   18.67    0.00    0.00   13.02    0.00   20.48    0.00   46.32
10:56:17 PM    6    1.61    0.00   20.58    0.00    0.00   17.27    0.00   21.79    0.00   38.76
10:56:17 PM    7    1.61    0.00   14.67    0.00    0.00    6.33    0.00   48.24    0.00   29.15

10:56:17 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
