Linux 3.19.5-200.fc21.x86_64 (bark) 	07/24/2015 	_x86_64_	(8 CPU)

10:43:07 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:43:17 PM  all    2.50    0.00   17.07    0.00    0.00    5.99    0.00   24.81    0.00   49.63
10:43:17 PM    0    2.21    0.00   14.76    0.00    0.00    2.91    0.00   14.86    0.00   65.26
10:43:17 PM    1    1.61    0.00   15.21    0.00    0.00    7.25    0.00   16.52    0.00   59.42
10:43:17 PM    2    2.51    0.00   15.18    0.00    0.00    4.12    0.00   20.10    0.00   58.09
10:43:17 PM    3    1.81    0.00   14.64    0.10    0.00    6.42    0.00   17.55    0.00   59.48
10:43:17 PM    4    2.90    0.00   17.90    0.00    0.00    4.20    0.00   31.80    0.00   43.20
10:43:17 PM    5    3.71    0.00   23.77    0.00    0.00    7.62    0.00   36.01    0.00   28.89
10:43:17 PM    6    2.71    0.00   18.47    0.00    0.00    7.53    0.00   26.51    0.00   44.78
10:43:17 PM    7    2.22    0.00   16.45    0.00    0.00    7.97    0.00   35.22    0.00   38.14

10:43:17 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:43:27 PM  all    2.27    0.00   16.35    0.08    0.00    5.88    0.00   24.01    0.00   51.41
10:43:27 PM    0    3.10    0.00   17.40    0.10    0.00    6.80    0.00   28.10    0.00   44.50
10:43:27 PM    1    1.61    0.00   13.41    0.20    0.00    5.54    0.00   12.30    0.00   66.94
10:43:27 PM    2    2.42    0.00   16.03    0.20    0.00    4.03    0.00   21.17    0.00   56.15
10:43:27 PM    3    1.71    0.00   13.35    0.00    0.00    2.91    0.00   17.17    0.00   64.86
10:43:27 PM    4    2.51    0.00   20.90    0.00    0.00    9.85    0.00   35.08    0.00   31.66
10:43:27 PM    5    1.81    0.00   15.66    0.00    0.00    7.43    0.00   13.96    0.00   61.14
10:43:27 PM    6    2.62    0.00   17.12    0.00    0.00    5.14    0.00   30.92    0.00   44.21
10:43:27 PM    7    2.71    0.00   17.09    0.00    0.00    5.13    0.00   33.27    0.00   41.81

10:43:27 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:43:37 PM  all    2.21    0.00   15.55    0.13    0.00    5.59    0.00   22.42    0.00   54.11
10:43:37 PM    0    1.60    0.00   11.72    0.00    0.00    3.51    0.00   17.74    0.00   65.43
10:43:37 PM    1    1.60    0.00   14.13    0.00    0.00    5.91    0.00   15.13    0.00   63.23
10:43:37 PM    2    1.90    0.00   15.03    0.60    0.00    5.41    0.00   23.75    0.00   53.31
10:43:37 PM    3    2.11    0.00   14.19    0.20    0.00    6.94    0.00   21.13    0.00   55.43
10:43:37 PM    4    3.40    0.00   17.32    0.00    0.00    1.00    0.00   44.64    0.00   33.63
10:43:37 PM    5    4.50    0.00   24.20    0.00    0.00    3.10    0.00   33.20    0.00   35.00
10:43:37 PM    6    1.51    0.00   14.46    0.00    0.00    7.53    0.00   15.46    0.00   61.04
10:43:37 PM    7    0.90    0.00   13.43    0.20    0.00   11.32    0.00    8.32    0.00   65.83

10:43:37 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:43:47 PM  all    2.36    0.00   17.12    0.00    0.00    6.34    0.00   24.73    0.00   49.44
10:43:47 PM    0    2.49    0.00   17.35    0.00    0.00    2.59    0.00   20.84    0.00   56.73
10:43:47 PM    1    2.01    0.00   16.35    0.00    0.00    8.43    0.00   15.15    0.00   58.07
10:43:47 PM    2    2.01    0.00   14.57    0.00    0.00    4.62    0.00   25.53    0.00   53.27
10:43:47 PM    3    2.42    0.00   17.62    0.00    0.00    6.85    0.00   26.49    0.00   46.63
10:43:47 PM    4    1.51    0.00   14.66    0.00    0.00    7.63    0.00   10.84    0.00   65.36
10:43:47 PM    5    2.41    0.00   16.65    0.00    0.00    4.31    0.00   26.78    0.00   49.85
10:43:47 PM    6    3.01    0.00   19.18    0.00    0.00    6.83    0.00   36.55    0.00   34.44
