Linux 3.19.5-200.fc21.x86_64 (bark) 	07/24/2015 	_x86_64_	(8 CPU)

10:26:36 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:27:16 PM    3    3.63    0.00   20.54    0.00    0.00    3.32    0.00   22.26    0.00   50.25
10:27:16 PM    4    5.73    0.00   30.99    0.00    0.00    1.31    0.00   36.92    0.00   25.05
10:27:16 PM    5    5.74    0.00   28.40    0.00    0.00    0.91    0.00   41.39    0.00   23.56
10:27:16 PM    6    5.42    0.00   27.31    0.00    0.00    1.10    0.00   35.44    0.00   30.72
10:27:16 PM    7    4.31    0.00   24.25    0.00    0.00    1.90    0.00   27.96    0.00   41.58

10:27:16 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:27:26 PM  all    4.32    0.00   23.23    0.08    0.00    2.07    0.00   26.08    0.00   44.22
10:27:26 PM    0    3.12    0.00   19.66    0.00    0.00    3.02    0.00   14.42    0.00   59.78
10:27:26 PM    1    2.30    0.00   15.33    0.60    0.00    3.11    0.00    6.81    0.00   71.84
10:27:26 PM    2    2.61    0.00   16.05    0.00    0.00    3.51    0.00   17.15    0.00   60.68
10:27:26 PM    3    1.91    0.00   12.78    0.00    0.00    3.02    0.00    8.95    0.00   73.34
10:27:26 PM    4    7.53    0.00   34.04    0.00    0.00    0.10    0.00   51.41    0.00    6.93
10:27:26 PM    5    6.23    0.00   30.35    0.00    0.00    0.90    0.00   33.97    0.00   28.54
10:27:26 PM    6    4.73    0.00   26.76    0.00    0.00    1.91    0.00   34.71    0.00   31.89
10:27:26 PM    7    6.23    0.00   30.85    0.00    0.00    0.90    0.00   41.21    0.00   20.80

10:27:26 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:27:36 PM  all    4.27    0.00   24.30    0.03    0.00    2.42    0.00   26.93    0.00   42.07
10:27:36 PM    0    1.20    0.00   12.14    0.20    0.00    5.62    0.00    2.81    0.00   78.03
10:27:36 PM    1    1.30    0.00   14.70    0.00    0.00    4.60    0.00    3.30    0.00   76.10
10:27:36 PM    2    1.01    0.00   11.26    0.00    0.00    3.52    0.00    0.50    0.00   83.72
10:27:36 PM    3    1.00    0.00   10.42    0.00    0.00    5.01    0.00    0.90    0.00   82.67
10:27:36 PM    4    7.11    0.00   34.87    0.00    0.00    0.10    0.00   51.30    0.00    6.61
10:27:36 PM    5    8.12    0.00   37.41    0.00    0.00    0.30    0.00   45.94    0.00    8.22
10:27:36 PM    6    7.00    0.00   35.10    0.00    0.00    0.00    0.00   57.20    0.00    0.70
10:27:36 PM    7    7.50    0.00   38.40    0.00    0.00    0.00    0.00   53.30    0.00    0.80

10:27:36 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:27:46 PM  all    4.02    0.00   21.18    0.00    0.00    1.65    0.00   24.23    0.00   48.93
10:27:46 PM    0    2.61    0.00   16.68    0.00    0.00    2.51    0.00   14.27    0.00   63.92
10:27:46 PM    1    3.63    0.00   20.24    0.00    0.00    1.81    0.00   21.45    0.00   52.87
10:27:46 PM    2    2.01    0.00   14.26    0.00    0.00    1.71    0.00   11.45    0.00   70.58
10:27:46 PM    3    3.02    0.00   17.12    0.00    0.00    3.63    0.00   17.02    0.00   59.21
10:27:46 PM    4    5.12    0.00   25.98    0.00    0.00    0.60    0.00   34.60    0.00   33.70
10:27:46 PM    5    4.93    0.00   25.28    0.00    0.00    1.11    0.00   32.12    0.00   36.56
10:27:46 PM    6    3.31    0.00   18.46    0.00    0.00    1.60    0.00   21.87    0.00   54.76
10:27:46 PM    7    7.45    0.00   31.52    0.00    0.00    0.40    0.00   41.09    0.00   19.54

10:27:46 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:27:56 PM  all    4.13    0.00   22.28    0.04    0.00    1.86    0.00   24.43    0.00   47.27
10:27:56 PM    0    3.82    0.00   20.02    0.30    0.00    2.41    0.00   20.12    0.00   53.32
10:27:56 PM    1    2.61    0.00   16.38    0.00    0.00    2.91    0.00   14.17    0.00   63.92
10:27:56 PM    2    5.12    0.00   24.97    0.00    0.00    1.81    0.00   29.39    0.00   38.72
10:27:56 PM    3    2.31    0.00   15.90    0.00    0.00    2.62    0.00   13.88    0.00   65.29
10:27:56 PM    4    4.41    0.00   24.05    0.00    0.00    1.20    0.00   24.95    0.00   45.39
10:27:56 PM    5    5.62    0.00   27.38    0.00    0.00    0.90    0.00   38.72    0.00   27.38
10:27:56 PM    6    2.41    0.00   16.37    0.00    0.00    2.51    0.00   12.45    0.00   66.27
10:27:56 PM    7    6.73    0.00   32.96    0.00    0.00    0.60    0.00   41.61    0.00   18.09

10:27:56 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:28:06 PM  all    4.28    0.00   23.09    0.00    0.00    2.06    0.00   25.74    0.00   44.83
10:28:06 PM    0    3.12    0.00   19.84    0.00    0.00    3.63    0.00   16.82    0.00   56.60
10:28:06 PM    1    1.61    0.00   12.68    0.00    0.00    3.62    0.00    6.34    0.00   75.75
10:28:06 PM    2    2.61    0.00   17.07    0.00    0.00    3.11    0.00   13.76    0.00   63.45
10:28:06 PM    3    1.10    0.00   10.33    0.00    0.00    3.31    0.00    3.01    0.00   82.25
10:28:06 PM    4    6.61    0.00   29.06    0.00    0.00    1.10    0.00   40.58    0.00   22.65
10:28:06 PM    5    6.54    0.00   34.91    0.00    0.00    0.10    0.00   48.09    0.00   10.36
10:28:06 PM    6    4.43    0.00   22.94    0.00    0.00    1.61    0.00   27.26    0.00   43.76
10:28:06 PM    7    8.12    0.00   38.01    0.00    0.00    0.00    0.00   50.15    0.00    3.71

10:28:06 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:28:16 PM  all    4.21    0.00   23.36    0.01    0.00    2.04    0.00   26.08    0.00   44.29
10:28:16 PM    0    3.01    0.00   20.28    0.00    0.00    2.71    0.00   19.08    0.00   54.92
10:28:16 PM    1    2.42    0.00   15.21    0.00    0.00    3.12    0.00    9.87    0.00   69.39
10:28:16 PM    2    1.60    0.00   14.99    0.00    0.00    4.20    0.00    8.89    0.00   70.33
10:28:16 PM    3    2.11    0.00   14.97    0.00    0.00    3.12    0.00   12.16    0.00   67.64
10:28:16 PM    4    4.91    0.00   24.67    0.00    0.00    1.60    0.00   29.79    0.00   39.02
10:28:16 PM    5    5.82    0.00   30.29    0.00    0.00    1.10    0.00   39.32    0.00   23.47
10:28:16 PM    6    7.53    0.00   34.64    0.00    0.00    0.20    0.00   49.10    0.00    8.53
10:28:16 PM    7    6.53    0.00   31.83    0.00    0.00    0.10    0.00   40.36    0.00   21.18

10:28:16 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:28:26 PM  all    4.21    0.00   23.58    0.09    0.00    2.03    0.00   26.15    0.00   43.94
10:28:26 PM    0    1.71    0.00   14.47    0.00    0.00    4.12    0.00    8.34    0.00   71.36
10:28:26 PM    1    2.21    0.00   14.56    0.00    0.00    3.92    0.00   12.95    0.00   66.37
10:28:26 PM    2    1.81    0.00   15.06    0.10    0.00    3.21    0.00    9.04    0.00   70.78
10:28:26 PM    3    2.31    0.00   16.05    0.70    0.00    2.71    0.00   10.73    0.00   67.50
10:28:26 PM    4    7.24    0.00   34.77    0.00    0.00    0.00    0.00   55.98    0.00    2.01
10:28:26 PM    5    7.14    0.00   36.52    0.00    0.00    0.20    0.00   50.00    0.00    6.14
10:28:26 PM    6    6.91    0.00   33.67    0.00    0.00    0.30    0.00   37.37    0.00   21.74
10:28:26 PM    7    4.12    0.00   23.59    0.00    0.00    2.01    0.00   24.90    0.00   45.38

10:28:26 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:28:36 PM  all    4.29    0.00   23.90    0.04    0.00    2.05    0.00   26.22    0.00   43.51
10:28:36 PM    0    3.43    0.00   20.28    0.00    0.00    2.72    0.00   16.65    0.00   56.91
10:28:36 PM    1    2.00    0.00   16.33    0.00    0.00    3.21    0.00   11.22    0.00   67.23
10:28:36 PM    2    0.70    0.00   10.53    0.00    0.00    4.51    0.00    2.01    0.00   82.25
10:28:36 PM    3    3.52    0.00   21.13    0.20    0.00    1.91    0.00   25.86    0.00   47.38
10:28:36 PM    4    7.41    0.00   34.33    0.00    0.00    0.40    0.00   52.55    0.00    5.31
10:28:36 PM    5    5.32    0.00   26.41    0.00    0.00    1.51    0.00   30.32    0.00   36.45
10:28:36 PM    6    8.55    0.00   40.54    0.00    0.00    0.00    0.00   46.48    0.00    4.43
10:28:36 PM    7    3.71    0.00   21.54    0.00    0.00    2.00    0.00   24.45    0.00   48.30

10:28:36 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:28:46 PM  all    4.04    0.00   21.74    0.00    0.00    1.86    0.00   24.27    0.00   48.09
10:28:46 PM    0    2.61    0.00   15.86    0.00    0.00    3.51    0.00   13.45    0.00   64.56
10:28:46 PM    1    3.22    0.00   18.51    0.00    0.00    2.01    0.00   20.32    0.00   55.94
10:28:46 PM    2    3.32    0.00   18.81    0.00    0.00    1.71    0.00   18.91    0.00   57.24
10:28:46 PM    3    2.30    0.00   13.93    0.00    0.00    3.41    0.00   11.22    0.00   69.14
10:28:46 PM    4    6.32    0.00   31.70    0.00    0.00    0.20    0.00   44.63    0.00   17.15
10:28:46 PM    5    5.34    0.00   28.30    0.00    0.00    1.01    0.00   32.53    0.00   32.83
10:28:46 PM    6    2.91    0.00   18.14    0.00    0.00    2.10    0.00   16.33    0.00   60.52
10:28:46 PM    7    5.83    0.00   28.94    0.00    0.00    0.80    0.00   37.19    0.00   27.24

10:28:46 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:28:56 PM  all    4.06    0.00   22.18    0.01    0.00    1.88    0.00   25.04    0.00   46.83
10:28:56 PM    0    3.12    0.00   18.61    0.00    0.00    3.52    0.00   16.40    0.00   58.35
10:28:56 PM    1    2.51    0.00   14.87    0.00    0.00    3.42    0.00   11.06    0.00   68.14
10:28:56 PM    2    2.81    0.00   16.63    0.00    0.00    2.20    0.00   12.63    0.00   65.73
10:28:56 PM    3    2.81    0.00   19.14    0.20    0.00    2.20    0.00   18.94    0.00   56.71
10:28:56 PM    4    4.33    0.00   22.84    0.00    0.00    1.31    0.00   29.07    0.00   42.45
10:28:56 PM    5    6.34    0.00   32.02    0.00    0.00    0.30    0.00   45.82    0.00   15.51
10:28:56 PM    6    5.53    0.00   27.87    0.00    0.00    1.01    0.00   35.41    0.00   30.18
10:28:56 PM    7    5.23    0.00   25.03    0.00    0.00    1.31    0.00   30.85    0.00   37.59

10:28:56 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:29:06 PM  all    4.22    0.00   22.40    0.01    0.00    2.01    0.00   25.60    0.00   45.75
10:29:06 PM    0    1.41    0.00   12.37    0.00    0.00    4.63    0.00    6.44    0.00   75.15
10:29:06 PM    1    2.82    0.00   15.93    0.00    0.00    4.64    0.00   13.10    0.00   63.51
10:29:06 PM    2    3.00    0.00   18.20    0.00    0.00    2.00    0.00   16.70    0.00   60.10
10:29:06 PM    3    2.82    0.00   17.84    0.00    0.00    2.02    0.00   14.92    0.00   62.40
10:29:06 PM    4    7.85    0.00   35.51    0.00    0.00    0.20    0.00   48.19    0.00    8.25
10:29:06 PM    5    6.73    0.00   31.96    0.00    0.00    0.20    0.00   51.16    0.00    9.95
10:29:06 PM    6    4.33    0.00   22.84    0.00    0.00    1.31    0.00   27.97    0.00   43.56
10:29:06 PM    7    4.82    0.00   24.70    0.00    0.00    1.10    0.00   26.31    0.00   43.07

10:29:06 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:29:16 PM  all    4.23    0.00   23.53    0.00    0.00    2.15    0.00   26.30    0.00   43.79
10:29:16 PM    0    1.62    0.00   14.75    0.00    0.00    3.84    0.00    7.17    0.00   72.63
10:29:16 PM    1    2.31    0.00   16.38    0.00    0.00    4.52    0.00   12.56    0.00   64.22
10:29:16 PM    2    1.51    0.00   13.28    0.00    0.00    3.82    0.00    5.84    0.00   75.55
10:29:16 PM    3    2.80    0.00   17.22    0.00    0.00    2.70    0.00   15.12    0.00   62.16
10:29:16 PM    4    8.12    0.00   37.07    0.00    0.00    0.00    0.00   53.01    0.00    1.80
10:29:16 PM    5    5.22    0.00   27.78    0.00    0.00    0.80    0.00   36.11    0.00   30.09
10:29:16 PM    6    7.22    0.00   34.30    0.00    0.00    0.20    0.00   50.95    0.00    7.32
10:29:16 PM    7    5.12    0.00   27.41    0.00    0.00    1.20    0.00   29.42    0.00   36.85

10:29:16 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:29:26 PM  all    4.22    0.00   23.79    0.08    0.00    2.05    0.00   26.47    0.00   43.40
10:29:26 PM    0    2.72    0.00   17.71    0.00    0.00    3.22    0.00   13.78    0.00   62.58
10:29:26 PM    1    1.91    0.00   13.97    0.70    0.00    4.52    0.00    8.74    0.00   70.15
10:29:26 PM    2    2.21    0.00   16.28    0.00    0.00    3.12    0.00   11.26    0.00   67.14
10:29:26 PM    3    2.32    0.00   15.52    0.00    0.00    2.52    0.00   11.19    0.00   68.45
10:29:26 PM    4    7.33    0.00   34.84    0.00    0.00    0.20    0.00   52.81    0.00    4.82
10:29:26 PM    5    6.12    0.00   32.53    0.00    0.00    0.70    0.00   40.56    0.00   20.08
10:29:26 PM    6    6.14    0.00   33.30    0.00    0.00    0.80    0.00   37.83    0.00   21.93
10:29:26 PM    7    4.80    0.00   26.03    0.00    0.00    1.20    0.00   35.64    0.00   32.33

10:29:26 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:29:36 PM  all    3.87    0.00   21.18    0.14    0.00    1.71    0.00   23.38    0.00   49.72
10:29:36 PM    0    2.21    0.00   16.98    0.00    0.00    2.81    0.00   14.47    0.00   63.52
10:29:36 PM    1    2.41    0.00   14.67    0.20    0.00    1.91    0.00   12.66    0.00   68.14
10:29:36 PM    2    2.61    0.00   16.16    0.00    0.00    2.51    0.00   13.35    0.00   65.36
10:29:36 PM    3    4.12    0.00   18.11    0.70    0.00    2.21    0.00   18.61    0.00   56.24
10:29:36 PM    4    4.01    0.00   22.27    0.00    0.00    1.81    0.00   22.87    0.00   49.05
10:29:36 PM    5    4.91    0.00   26.28    0.00    0.00    0.90    0.00   37.31    0.00   30.59
10:29:36 PM    6    4.81    0.00   24.95    0.00    0.00    0.80    0.00   27.25    0.00   42.18
10:29:36 PM    7    6.02    0.00   30.09    0.10    0.00    0.70    0.00   40.42    0.00   22.67

10:29:36 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:29:46 PM  all    4.00    0.00   21.26    0.00    0.00    1.68    0.00   23.81    0.00   49.25
10:29:46 PM    0    2.82    0.00   16.53    0.00    0.00    2.82    0.00   16.03    0.00   61.79
10:29:46 PM    1    2.93    0.00   18.16    0.00    0.00    1.82    0.00   16.04    0.00   61.05
10:29:46 PM    2    2.61    0.00   16.85    0.00    0.00    2.41    0.00   14.74    0.00   63.39
10:29:46 PM    3    2.51    0.00   15.83    0.00    0.00    2.51    0.00   13.73    0.00   65.43
10:29:46 PM    4    4.40    0.00   23.02    0.00    0.00    1.10    0.00   28.23    0.00   43.24
10:29:46 PM    5    4.33    0.00   23.39    0.00    0.00    0.81    0.00   33.67    0.00   37.80
10:29:46 PM    6    5.54    0.00   25.68    0.00    0.00    1.51    0.00   27.49    0.00   39.78
10:29:46 PM    7    6.91    0.00   30.56    0.00    0.00    0.60    0.00   40.38    0.00   21.54

10:29:46 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:29:56 PM  all    3.89    0.00   21.42    0.01    0.00    1.86    0.00   23.38    0.00   49.44
10:29:56 PM    0    2.00    0.00   14.43    0.00    0.00    3.11    0.00   10.12    0.00   70.34
10:29:56 PM    1    1.52    0.00   13.54    0.10    0.00    3.13    0.00    6.67    0.00   75.05
10:29:56 PM    2    1.81    0.00   13.97    0.00    0.00    2.81    0.00   10.25    0.00   71.16
10:29:56 PM    3    1.51    0.00   11.86    0.00    0.00    3.02    0.00    6.93    0.00   76.68
10:29:56 PM    4    5.01    0.00   24.55    0.00    0.00    1.20    0.00   35.07    0.00   34.17
10:29:56 PM    5    5.61    0.00   28.43    0.00    0.00    0.60    0.00   38.34    0.00   27.03
10:29:56 PM    6    7.25    0.00   35.65    0.00    0.00    0.50    0.00   40.08    0.00   16.52
10:29:56 PM    7    6.21    0.00   28.96    0.00    0.00    0.50    0.00   39.58    0.00   24.75

10:29:56 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:30:06 PM  all    3.90    0.00   21.01    0.00    0.00    1.78    0.00   23.74    0.00   49.56
10:30:06 PM    0    3.31    0.00   19.28    0.00    0.00    3.11    0.00   16.06    0.00   58.23
10:30:06 PM    1    2.71    0.00   17.23    0.00    0.00    2.20    0.00   18.14    0.00   59.72
10:30:06 PM    2    1.91    0.00   13.14    0.00    0.00    3.01    0.00   10.33    0.00   71.61
10:30:06 PM    3    2.11    0.00   14.34    0.00    0.00    2.81    0.00   10.33    0.00   70.41
10:30:06 PM    4    7.13    0.00   32.23    0.00    0.00    0.10    0.00   48.09    0.00   12.45
10:30:06 PM    5    3.31    0.00   18.07    0.00    0.00    1.31    0.00   18.98    0.00   58.33
10:30:06 PM    6    5.02    0.00   24.80    0.00    0.00    1.31    0.00   29.12    0.00   39.76
10:30:06 PM    7    6.02    0.00   28.92    0.00    0.00    0.50    0.00   38.76    0.00   25.80

10:30:06 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:30:16 PM  all    4.01    0.00   21.29    0.00    0.00    1.75    0.00   23.94    0.00   49.01
10:30:16 PM    0    2.93    0.00   17.76    0.00    0.00    1.72    0.00   16.95    0.00   60.65
10:30:16 PM    1    1.70    0.00   12.01    0.00    0.00    3.70    0.00    8.31    0.00   74.27
10:30:16 PM    2    3.12    0.00   16.94    0.00    0.00    2.62    0.00   16.23    0.00   61.09
10:30:16 PM    3    2.92    0.00   17.81    0.00    0.00    1.71    0.00   16.40    0.00   61.17
10:30:16 PM    4    5.85    0.00   29.33    0.00    0.00    0.71    0.00   35.08    0.00   29.03
10:30:16 PM    5    4.11    0.00   22.07    0.00    0.00    1.40    0.00   29.39    0.00   43.03
10:30:16 PM    6    6.43    0.00   30.75    0.00    0.00    0.90    0.00   40.40    0.00   21.51
10:30:16 PM    7    4.51    0.00   23.75    0.00    0.00    1.10    0.00   29.06    0.00   41.58

10:30:16 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:30:26 PM  all    4.26    0.00   22.35    0.09    0.00    1.88    0.00   24.88    0.00   46.54
10:30:26 PM    0    3.02    0.00   18.99    0.00    0.00    3.72    0.00   15.88    0.00   58.39
10:30:26 PM    1    3.51    0.00   17.25    0.00    0.00    2.51    0.00   16.45    0.00   60.28
10:30:26 PM    2    2.21    0.00   13.04    0.00    0.00    2.91    0.00    7.82    0.00   74.02
10:30:26 PM    3    2.71    0.00   16.65    0.50    0.00    2.71    0.00   15.05    0.00   62.39
10:30:26 PM    4    6.63    0.00   31.26    0.00    0.00    0.60    0.00   37.19    0.00   24.32
10:30:26 PM    5    5.11    0.00   27.43    0.30    0.00    1.10    0.00   32.53    0.00   33.53
10:30:26 PM    6    6.44    0.00   29.28    0.00    0.00    0.30    0.00   42.96    0.00   21.03
10:30:26 PM    7    4.73    0.00   24.95    0.00    0.00    1.11    0.00   31.09    0.00   38.13

10:30:26 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:30:36 PM  all    4.22    0.00   23.33    0.05    0.00    2.07    0.00   25.87    0.00   44.46
10:30:36 PM    0    2.61    0.00   16.63    0.20    0.00    3.41    0.00   12.02    0.00   65.13
10:30:36 PM    1    1.51    0.00   13.82    0.00    0.00    3.73    0.00    5.35    0.00   75.58
10:30:36 PM    2    0.80    0.00   10.26    0.20    0.00    3.82    0.00    1.41    0.00   83.50
10:30:36 PM    3    2.00    0.00   13.91    0.00    0.00    3.70    0.00    9.11    0.00   71.27
10:30:36 PM    4    6.73    0.00   32.03    0.00    0.00    0.50    0.00   40.86    0.00   19.88
10:30:36 PM    5    7.53    0.00   38.65    0.00    0.00    0.00    0.00   51.00    0.00    2.81
10:30:36 PM    6    5.73    0.00   29.35    0.00    0.00    1.01    0.00   42.71    0.00   21.21
10:30:36 PM    7    6.62    0.00   31.90    0.00    0.00    0.60    0.00   44.43    0.00   16.45

10:30:36 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:30:46 PM  all    4.31    0.00   23.69    0.00    0.00    2.13    0.00   26.52    0.00   43.35
10:30:46 PM    0    3.91    0.00   22.44    0.00    0.00    2.61    0.00   21.94    0.00   49.10
10:30:46 PM    1    1.51    0.00   12.79    0.00    0.00    4.23    0.00    7.55    0.00   73.92
10:30:46 PM    2    3.01    0.00   18.98    0.00    0.00    2.81    0.00   17.87    0.00   57.33
10:30:46 PM    3    1.71    0.00   13.98    0.00    0.00    2.82    0.00    7.14    0.00   74.35
10:30:46 PM    4    5.11    0.00   26.15    0.00    0.00    1.70    0.00   27.76    0.00   39.28
10:30:46 PM    5    7.12    0.00   35.41    0.00    0.00    0.10    0.00   51.35    0.00    6.02
10:30:46 PM    6    5.71    0.00   27.66    0.00    0.00    2.00    0.00   36.57    0.00   28.06
10:30:46 PM    7    6.61    0.00   32.13    0.00    0.00    0.60    0.00   41.64    0.00   19.02

10:30:46 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:30:56 PM  all    3.98    0.00   21.19    0.01    0.00    1.75    0.00   23.77    0.00   49.30
10:30:56 PM    0    2.22    0.00   13.64    0.10    0.00    2.93    0.00   11.01    0.00   70.10
10:30:56 PM    1    3.11    0.00   18.84    0.00    0.00    2.30    0.00   18.34    0.00   57.41
10:30:56 PM    2    4.11    0.00   20.46    0.00    0.00    2.01    0.00   22.17    0.00   51.25
10:30:56 PM    3    2.61    0.00   16.43    0.00    0.00    2.30    0.00   13.53    0.00   65.13
10:30:56 PM    4    7.44    0.00   33.07    0.00    0.00    0.00    0.00   47.34    0.00   12.16
10:30:56 PM    5    7.55    0.00   35.11    0.00    0.00    0.00    0.00   47.99    0.00    9.36
10:30:56 PM    6    1.31    0.00   10.55    0.00    0.00    3.42    0.00    6.53    0.00   78.19
10:30:56 PM    7    3.52    0.00   21.35    0.00    0.00    1.11    0.00   23.26    0.00   50.76

10:30:56 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:31:06 PM  all    4.12    0.00   21.74    0.04    0.00    1.77    0.00   24.42    0.00   47.92
10:31:06 PM    0    3.01    0.00   17.77    0.00    0.00    3.11    0.00   17.07    0.00   59.04
10:31:06 PM    1    3.83    0.00   19.88    0.30    0.00    2.52    0.00   22.70    0.00   50.76
10:31:06 PM    2    1.31    0.00   12.65    0.00    0.00    2.71    0.00    4.52    0.00   78.82
10:31:06 PM    3    2.61    0.00   14.93    0.00    0.00    2.00    0.00   14.33    0.00   66.13
10:31:06 PM    4    4.70    0.00   24.12    0.00    0.00    1.80    0.00   34.63    0.00   34.73
10:31:06 PM    5    5.02    0.00   24.07    0.00    0.00    0.70    0.00   27.58    0.00   42.63
10:31:06 PM    6    5.51    0.00   27.03    0.00    0.00    1.20    0.00   30.03    0.00   36.24
