20150724232349,10.0.0.157,5001,10.0.1.95,49164,5,120.0-130.0,36440768,29152614
20150724232349,10.0.0.157,5001,10.0.1.95,49166,4,120.0-130.0,566000256,452800204
20150724232349,10.0.0.157,5001,10.0.1.95,49165,6,120.0-130.0,299471488,239577190
20150724232349,10.0.0.157,5001,10.0.1.95,49167,7,120.0-130.0,171590720,137272576
20150724232349,10.0.0.157,0,10.0.1.95,0,-1,120.0-130.0,1073503232,858802585
20150724232359,10.0.0.157,5001,10.0.1.95,49166,4,130.0-140.0,485664704,388531763
20150724232359,10.0.0.157,5001,10.0.1.95,49164,5,130.0-140.0,46047424,36837939
20150724232359,10.0.0.157,5001,10.0.1.95,49165,6,130.0-140.0,283157120,226525696
20150724232359,10.0.0.157,5001,10.0.1.95,49167,7,130.0-140.0,250672832,200538265
20150724232359,10.0.0.157,0,10.0.1.95,0,-1,130.0-140.0,1065542080,852433664
20150724232409,10.0.0.157,5001,10.0.1.95,49166,4,140.0-150.0,37102592,29682073
20150724232409,10.0.0.157,5001,10.0.1.95,49164,5,140.0-150.0,198305856,158644684
20150724232409,10.0.0.157,5001,10.0.1.95,49165,6,140.0-150.0,159163200,127330560
20150724232409,10.0.0.157,5001,10.0.1.95,49167,7,140.0-150.0,570097856,456078284
20150724232409,10.0.0.157,0,10.0.1.95,0,-1,140.0-150.0,964669504,771735603
20150724232419,10.0.0.157,5001,10.0.1.95,49166,4,150.0-160.0,140727680,112582144
20150724232419,10.0.0.157,5001,10.0.1.95,49164,5,150.0-160.0,263134464,210507571
20150724232419,10.0.0.157,5001,10.0.1.95,49165,6,150.0-160.0,338144576,270515660
20150724232419,10.0.0.157,5001,10.0.1.95,49167,7,150.0-160.0,309322240,247457792
20150724232419,10.0.0.157,0,10.0.1.95,0,-1,150.0-160.0,1051328960,841063168
20150724232429,10.0.0.157,5001,10.0.1.95,49166,4,160.0-170.0,247087360,197669888
20150724232429,10.0.0.157,5001,10.0.1.95,49164,5,160.0-170.0,283516160,226812928
20150724232429,10.0.0.157,5001,10.0.1.95,49165,6,160.0-170.0,544717248,435773798
20150724232429,10.0.0.157,5001,10.0.1.95,49167,7,160.0-170.0,18786688,15029350
20150724232429,10.0.0.157,0,10.0.1.95,0,-1,160.0-170.0,1094107456,875285964
20150724232439,10.0.0.157,5001,10.0.1.95,49166,4,170.0-180.0,88729984,70983987
20150724232439,10.0.0.157,5001,10.0.1.95,49164,5,170.0-180.0,276264192,221011353
20150724232439,10.0.0.157,5001,10.0.1.95,49165,6,170.0-180.0,221014912,176811929
20150724232439,10.0.0.157,5001,10.0.1.95,49167,7,170.0-180.0,435280000,348224000
20150724232439,10.0.0.157,0,10.0.1.95,0,-1,170.0-180.0,1021289088,817031270
20150724232449,10.0.0.157,5001,10.0.1.95,49166,4,180.0-190.0,49950016,39960012
20150724232449,10.0.0.157,5001,10.0.1.95,49164,5,180.0-190.0,250701056,200560844
20150724232449,10.0.0.157,5001,10.0.1.95,49165,6,180.0-190.0,111399552,89119641
20150724232449,10.0.0.157,5001,10.0.1.95,49167,7,180.0-190.0,577526528,462021222
20150724232449,10.0.0.157,0,10.0.1.95,0,-1,180.0-190.0,989577152,791661721
20150724232459,10.0.0.157,5001,10.0.1.95,49166,4,190.0-200.0,54727168,43781734
20150724232459,10.0.0.157,5001,10.0.1.95,49164,5,190.0-200.0,329672640,263738112
20150724232459,10.0.0.157,5001,10.0.1.95,49165,6,190.0-200.0,98478720,78782976
20150724232459,10.0.0.157,5001,10.0.1.95,49167,7,190.0-200.0,494277696,395422156
20150724232459,10.0.0.157,0,10.0.1.95,0,-1,190.0-200.0,977156224,781724979
20150724232509,10.0.0.157,5001,10.0.1.95,49166,4,200.0-210.0,112543808,90035046
20150724232509,10.0.0.157,5001,10.0.1.95,49164,5,200.0-210.0,570317696,456254156
20150724232509,10.0.0.157,5001,10.0.1.95,49165,6,200.0-210.0,43118400,34494720
20150724232509,10.0.0.157,5001,10.0.1.95,49167,7,200.0-210.0,267112576,213690060
20150724232509,10.0.0.157,0,10.0.1.95,0,-1,200.0-210.0,993092480,794473984
20150724232519,10.0.0.157,5001,10.0.1.95,49166,4,210.0-220.0,115148352,92118681
20150724232519,10.0.0.157,5001,10.0.1.95,49164,5,210.0-220.0,564157504,451326003
20150724232519,10.0.0.157,5001,10.0.1.95,49165,6,210.0-220.0,43794688,35035750
20150724232519,10.0.0.157,5001,10.0.1.95,49167,7,210.0-220.0,266613888,213291110
20150724232519,10.0.0.157,0,10.0.1.95,0,-1,210.0-220.0,989714432,791771545
20150724232529,10.0.0.157,5001,10.0.1.95,49166,4,220.0-230.0,421020736,336816588
20150724232529,10.0.0.157,5001,10.0.1.95,49164,5,220.0-230.0,211177088,168941670
20150724232529,10.0.0.157,5001,10.0.1.95,49165,6,220.0-230.0,155919360,124735488
20150724232529,10.0.0.157,5001,10.0.1.95,49167,7,220.0-230.0,257096256,205677004
20150724232529,10.0.0.157,0,10.0.1.95,0,-1,220.0-230.0,1045213440,836170752
20150724232539,10.0.0.157,5001,10.0.1.95,49166,4,230.0-240.0,54594624,43675699
20150724232539,10.0.0.157,5001,10.0.1.95,49164,5,230.0-240.0,266202176,212961740
20150724232539,10.0.0.157,5001,10.0.1.95,49167,7,230.0-240.0,542459264,433967411
20150724232539,10.0.0.157,5001,10.0.1.95,49165,6,230.0-240.0,127718464,102174771
20150724232539,10.0.0.157,0,10.0.1.95,0,-1,230.0-240.0,990974528,792779622
20150724232549,10.0.0.157,5001,10.0.1.95,49166,4,240.0-250.0,277089664,221671731
20150724232549,10.0.0.157,5001,10.0.1.95,49164,5,240.0-250.0,292847168,234277734
20150724232549,10.0.0.157,5001,10.0.1.95,49165,6,240.0-250.0,493975104,395180083
20150724232549,10.0.0.157,5001,10.0.1.95,49167,7,240.0-250.0,28125888,22500710
20150724232549,10.0.0.157,0,10.0.1.95,0,-1,240.0-250.0,1092037824,873630259
20150724232559,10.0.0.157,5001,10.0.1.95,49166,4,250.0-260.0,36172800,28938240
20150724232559,10.0.0.157,5001,10.0.1.95,49164,5,250.0-260.0,245654592,196523673
20150724232559,10.0.0.157,5001,10.0.1.95,49165,6,250.0-260.0,110166656,88133324
20150724232559,10.0.0.157,5001,10.0.1.95,49167,7,250.0-260.0,571124864,456899891
20150724232559,10.0.0.157,0,10.0.1.95,0,-1,250.0-260.0,963118912,770495129
20150724232609,10.0.0.157,5001,10.0.1.95,49166,4,260.0-270.0,101891712,81513369
20150724232609,10.0.0.157,5001,10.0.1.95,49164,5,260.0-270.0,287400128,229920102
20150724232609,10.0.0.157,5001,10.0.1.95,49165,6,260.0-270.0,74984576,59987660
20150724232609,10.0.0.157,5001,10.0.1.95,49167,7,260.0-270.0,566470144,453176115
20150724232609,10.0.0.157,0,10.0.1.95,0,-1,260.0-270.0,1030746560,824597248
20150724232619,10.0.0.157,5001,10.0.1.95,49166,4,270.0-280.0,175792320,140633856
20150724232619,10.0.0.157,5001,10.0.1.95,49164,5,270.0-280.0,280758208,224606566
20150724232619,10.0.0.157,5001,10.0.1.95,49165,6,270.0-280.0,38459648,30767718
20150724232619,10.0.0.157,5001,10.0.1.95,49167,7,270.0-280.0,563779392,451023513
20150724232619,10.0.0.157,0,10.0.1.95,0,-1,270.0-280.0,1058789568,847031654
20150724232629,10.0.0.157,5001,10.0.1.95,49166,4,280.0-290.0,386172992,308938393
20150724232629,10.0.0.157,5001,10.0.1.95,49164,5,280.0-290.0,256327744,205062195
20150724232629,10.0.0.157,5001,10.0.1.95,49165,6,280.0-290.0,122918720,98334976
20150724232629,10.0.0.157,5001,10.0.1.95,49167,7,280.0-290.0,292722432,234177945
20150724232629,10.0.0.157,0,10.0.1.95,0,-1,280.0-290.0,1058141888,846513510
20150724232638,10.0.0.157,5001,10.0.1.95,49166,4,0.0-299.1,5565423936,148842445
20150724232638,10.0.0.157,5001,10.0.1.95,49164,5,0.0-299.1,6752918848,180600634
20150724232638,10.0.0.157,5001,10.0.1.95,49165,6,0.0-299.1,7143866304,191056163
20150724232638,10.0.0.157,5001,10.0.1.95,49167,7,0.0-299.1,11812858304,315924860
20150724232638,10.0.0.157,0,10.0.1.95,0,-1,0.0-299.1,31275067392,836423041
