20150724224316,10.0.1.95,5001,10.0.0.157,50227,6,0.0-10.0,2246289096,1797031276
20150724224316,10.0.1.95,5001,10.0.0.157,50228,7,0.0-10.0,1444634816,1155707852
20150724224316,10.0.1.95,5001,10.0.0.157,50226,5,0.0-10.0,1429356040,1143484832
20150724224316,10.0.1.95,5001,10.0.0.157,50225,4,0.0-10.0,1016628848,813303078
20150724224316,10.0.1.95,0,10.0.0.157,0,-1,0.0-10.0,6136908800,4909527040
20150724224326,10.0.1.95,5001,10.0.0.157,50227,6,10.0-20.0,1967144960,1573715968
20150724224326,10.0.1.95,5001,10.0.0.157,50226,5,10.0-20.0,1222347248,977877798
20150724224326,10.0.1.95,5001,10.0.0.157,50225,4,10.0-20.0,1095794272,876635417
20150724224327,10.0.1.95,5001,10.0.0.157,50228,7,10.0-20.0,1636587184,1309269747
20150724224327,10.0.1.95,0,10.0.0.157,0,-1,10.0-20.0,5921873664,4737498931
20150724224336,10.0.1.95,5001,10.0.0.157,50225,4,20.0-30.0,1854735056,1483788044
20150724224336,10.0.1.95,5001,10.0.0.157,50227,6,20.0-30.0,1352992840,1082394272
20150724224336,10.0.1.95,5001,10.0.0.157,50226,5,20.0-30.0,872906072,698324857
20150724224336,10.0.1.95,5001,10.0.0.157,50228,7,20.0-30.0,1681794080,1345435264
20150724224336,10.0.1.95,0,10.0.0.157,0,-1,20.0-30.0,5762428048,4609942438
20150724224346,10.0.1.95,5001,10.0.0.157,50225,4,30.0-40.0,1039429944,831543955
20150724224346,10.0.1.95,5001,10.0.0.157,50227,6,30.0-40.0,2113480704,1690784563
20150724224346,10.0.1.95,5001,10.0.0.157,50226,5,30.0-40.0,950682512,760546009
20150724224346,10.0.1.95,5001,10.0.0.157,50228,7,30.0-40.0,2053692632,1642954105
20150724224346,10.0.1.95,0,10.0.0.157,0,-1,30.0-40.0,6157285792,4925828633
20150724224356,10.0.1.95,5001,10.0.0.157,50225,4,40.0-50.0,1307460392,1045968313
20150724224356,10.0.1.95,5001,10.0.0.157,50228,7,40.0-50.0,1233364136,986691308
20150724224356,10.0.1.95,5001,10.0.0.157,50227,6,40.0-50.0,1874517736,1499614188
20150724224356,10.0.1.95,5001,10.0.0.157,50226,5,40.0-50.0,1238692784,990954227
20150724224356,10.0.1.95,0,10.0.0.157,0,-1,40.0-50.0,5654035048,4523228038
20150724224406,10.0.1.95,5001,10.0.0.157,50225,4,50.0-60.0,905036808,724029446
20150724224406,10.0.1.95,5001,10.0.0.157,50227,6,50.0-60.0,2608115712,2086492569
20150724224406,10.0.1.95,5001,10.0.0.157,50228,7,50.0-60.0,1755620488,1404496390
20150724224406,10.0.1.95,5001,10.0.0.157,50226,5,50.0-60.0,1020151600,816121280
20150724224406,10.0.1.95,0,10.0.0.157,0,-1,50.0-60.0,6288924608,5031139686
20150724224416,10.0.1.95,5001,10.0.0.157,50227,6,60.0-70.0,2392477696,1913982156
20150724224416,10.0.1.95,5001,10.0.0.157,50226,5,60.0-70.0,1154581008,923664806
20150724224416,10.0.1.95,5001,10.0.0.157,50228,7,60.0-70.0,1643840896,1315072716
20150724224416,10.0.1.95,5001,10.0.0.157,50225,4,60.0-70.0,1161035408,928828326
20150724224416,10.0.1.95,0,10.0.0.157,0,-1,60.0-70.0,6351935008,5081548006
20150724224426,10.0.1.95,5001,10.0.0.157,50227,6,70.0-80.0,2723799696,2179039756
20150724224426,10.0.1.95,5001,10.0.0.157,50226,5,70.0-80.0,934397208,747517766
20150724224426,10.0.1.95,5001,10.0.0.157,50228,7,70.0-80.0,1527384928,1221907942
20150724224426,10.0.1.95,5001,10.0.0.157,50225,4,70.0-80.0,1063382192,850705753
20150724224426,10.0.1.95,0,10.0.0.157,0,-1,70.0-80.0,6248964024,4999171219
20150724224436,10.0.1.95,5001,10.0.0.157,50227,6,80.0-90.0,1749055488,1399244390
20150724224436,10.0.1.95,5001,10.0.0.157,50226,5,80.0-90.0,1154298208,923438566
20150724224436,10.0.1.95,5001,10.0.0.157,50228,7,80.0-90.0,1325028984,1060023187
20150724224436,10.0.1.95,5001,10.0.0.157,50225,4,80.0-90.0,1695712336,1356569868
20150724224436,10.0.1.95,0,10.0.0.157,0,-1,80.0-90.0,5924095016,4739276012
20150724224446,10.0.1.95,5001,10.0.0.157,50227,6,90.0-100.0,2334485056,1867588044
20150724224446,10.0.1.95,5001,10.0.0.157,50226,5,90.0-100.0,1070170448,856136358
20150724224446,10.0.1.95,5001,10.0.0.157,50225,4,90.0-100.0,1340310112,1072248089
20150724224446,10.0.1.95,5001,10.0.0.157,50228,7,90.0-100.0,1118767856,895014284
20150724224446,10.0.1.95,0,10.0.0.157,0,-1,90.0-100.0,5863733472,4690986777
20150724224456,10.0.1.95,5001,10.0.0.157,50227,6,100.0-110.0,1560305664,1248244531
20150724224456,10.0.1.95,5001,10.0.0.157,50226,5,100.0-110.0,1075601440,860481152
20150724224456,10.0.1.95,5001,10.0.0.157,50225,4,100.0-110.0,1458664520,1166931616
20150724224456,10.0.1.95,5001,10.0.0.157,50228,7,100.0-110.0,1301257384,1041005907
20150724224456,10.0.1.95,0,10.0.0.157,0,-1,100.0-110.0,5395829008,4316663206
20150724224506,10.0.1.95,5001,10.0.0.157,50225,4,110.0-120.0,1557078568,1245662854
20150724224506,10.0.1.95,5001,10.0.0.157,50227,6,110.0-120.0,1965048816,1572039052
20150724224506,10.0.1.95,5001,10.0.0.157,50226,5,110.0-120.0,1060966200,848772960
20150724224506,10.0.1.95,5001,10.0.0.157,50228,7,110.0-120.0,1447715592,1158172473
20150724224506,10.0.1.95,0,10.0.0.157,0,-1,110.0-120.0,6030809176,4824647340
20150724224516,10.0.1.95,5001,10.0.0.157,50225,4,120.0-130.0,1975668448,1580534758
20150724224516,10.0.1.95,5001,10.0.0.157,50226,5,120.0-130.0,914735992,731788793
20150724224516,10.0.1.95,5001,10.0.0.157,50227,6,120.0-130.0,1587073024,1269658419
20150724224516,10.0.1.95,5001,10.0.0.157,50228,7,120.0-130.0,1262456176,1009964940
20150724224516,10.0.1.95,0,10.0.0.157,0,-1,120.0-130.0,5739933640,4591946912
20150724224526,10.0.1.95,5001,10.0.0.157,50225,4,130.0-140.0,1573061848,1258449478
20150724224526,10.0.1.95,5001,10.0.0.157,50226,5,130.0-140.0,1062470896,849976716
20150724224526,10.0.1.95,5001,10.0.0.157,50228,7,130.0-140.0,1051505848,841204678
20150724224526,10.0.1.95,5001,10.0.0.157,50227,6,130.0-140.0,2187491328,1749993062
20150724224526,10.0.1.95,0,10.0.0.157,0,-1,130.0-140.0,5874529920,4699623936
20150724224536,10.0.1.95,5001,10.0.0.157,50227,6,140.0-150.0,1574103040,1259282432
20150724224536,10.0.1.95,5001,10.0.0.157,50228,7,140.0-150.0,1326037576,1060830060
20150724224536,10.0.1.95,5001,10.0.0.157,50225,4,140.0-150.0,1734246896,1387397516
20150724224536,10.0.1.95,5001,10.0.0.157,50226,5,140.0-150.0,905897104,724717683
20150724224536,10.0.1.95,0,10.0.0.157,0,-1,140.0-150.0,5540284616,4432227692
20150724224546,10.0.1.95,5001,10.0.0.157,50227,6,150.0-160.0,2338786888,1871029510
20150724224546,10.0.1.95,5001,10.0.0.157,50226,5,150.0-160.0,821595424,657276339
20150724224546,10.0.1.95,5001,10.0.0.157,50228,7,150.0-160.0,1128238256,902590604
20150724224546,10.0.1.95,5001,10.0.0.157,50225,4,150.0-160.0,1627496472,1301997177
20150724224546,10.0.1.95,0,10.0.0.157,0,-1,150.0-160.0,5916117040,4732893632
20150724224556,10.0.1.95,5001,10.0.0.157,50225,4,160.0-170.0,905982560,724786048
20150724224556,10.0.1.95,5001,10.0.0.157,50227,6,160.0-170.0,1713414144,1370731315
20150724224556,10.0.1.95,5001,10.0.0.157,50226,5,160.0-170.0,1375495520,1100396416
20150724224556,10.0.1.95,5001,10.0.0.157,50228,7,160.0-170.0,1449697408,1159757926
20150724224556,10.0.1.95,0,10.0.0.157,0,-1,160.0-170.0,5444589632,4355671705
20150724224606,10.0.1.95,5001,10.0.0.157,50227,6,170.0-180.0,2103246848,1682597478
20150724224606,10.0.1.95,5001,10.0.0.157,50226,5,170.0-180.0,1015186000,812148800
20150724224606,10.0.1.95,5001,10.0.0.157,50225,4,170.0-180.0,1197706496,958165196
20150724224606,10.0.1.95,5001,10.0.0.157,50228,7,170.0-180.0,1548246216,1238596972
20150724224606,10.0.1.95,0,10.0.0.157,0,-1,170.0-180.0,5864385560,4691508448
20150724224616,10.0.1.95,5001,10.0.0.157,50227,6,180.0-190.0,1827294216,1461835372
20150724224616,10.0.1.95,5001,10.0.0.157,50226,5,180.0-190.0,1146992464,917593971
20150724224616,10.0.1.95,5001,10.0.0.157,50228,7,180.0-190.0,1300110504,1040088403
20150724224616,10.0.1.95,5001,10.0.0.157,50225,4,180.0-190.0,1447596008,1158076806
20150724224616,10.0.1.95,0,10.0.0.157,0,-1,180.0-190.0,5721993192,4577594553
20150724224626,10.0.1.95,5001,10.0.0.157,50225,4,190.0-200.0,1608332304,1286665843
20150724224626,10.0.1.95,5001,10.0.0.157,50226,5,190.0-200.0,967731456,774185164
20150724224626,10.0.1.95,5001,10.0.0.157,50227,6,190.0-200.0,1923170064,1538536051
20150724224626,10.0.1.95,5001,10.0.0.157,50228,7,190.0-200.0,1287329384,1029863507
20150724224626,10.0.1.95,0,10.0.0.157,0,-1,190.0-200.0,5786563208,4629250566
20150724224636,10.0.1.95,5001,10.0.0.157,50225,4,200.0-210.0,1374803472,1099842777
20150724224636,10.0.1.95,5001,10.0.0.157,50227,6,200.0-210.0,2174335496,1739468396
20150724224636,10.0.1.95,5001,10.0.0.157,50226,5,200.0-210.0,847348416,677878732
20150724224636,10.0.1.95,5001,10.0.0.157,50228,7,200.0-210.0,1460934984,1168747987
20150724224636,10.0.1.95,0,10.0.0.157,0,-1,200.0-210.0,5857422368,4685937894
20150724224646,10.0.1.95,5001,10.0.0.157,50227,6,210.0-220.0,2189916160,1751932928
20150724224646,10.0.1.95,5001,10.0.0.157,50226,5,210.0-220.0,1188218752,950575001
20150724224646,10.0.1.95,5001,10.0.0.157,50228,7,210.0-220.0,1343536936,1074829548
20150724224647,10.0.1.95,5001,10.0.0.157,50225,4,210.0-220.0,1133548496,906838796
20150724224647,10.0.1.95,0,10.0.0.157,0,-1,210.0-220.0,5855220344,4684176275
20150724224656,10.0.1.95,5001,10.0.0.157,50225,4,220.0-230.0,1419877552,1135902041
20150724224656,10.0.1.95,5001,10.0.0.157,50227,6,220.0-230.0,2173647152,1738917721
20150724224656,10.0.1.95,5001,10.0.0.157,50228,7,220.0-230.0,1315640336,1052512268
20150724224656,10.0.1.95,5001,10.0.0.157,50226,5,220.0-230.0,916747848,733398278
20150724224656,10.0.1.95,0,10.0.0.157,0,-1,220.0-230.0,5825912888,4660730310
20150724224706,10.0.1.95,5001,10.0.0.157,50227,6,230.0-240.0,2576850944,2061480755
20150724224706,10.0.1.95,5001,10.0.0.157,50228,7,230.0-240.0,1559193560,1247354848
20150724224706,10.0.1.95,5001,10.0.0.157,50226,5,230.0-240.0,925764320,740611456
20150724224706,10.0.1.95,5001,10.0.0.157,50225,4,230.0-240.0,1081093568,864874854
20150724224706,10.0.1.95,0,10.0.0.157,0,-1,230.0-240.0,6142902392,4914321913
20150724224716,10.0.1.95,5001,10.0.0.157,50225,4,240.0-250.0,1204780344,963824275
20150724224716,10.0.1.95,5001,10.0.0.157,50227,6,240.0-250.0,2225883136,1780706508
20150724224716,10.0.1.95,5001,10.0.0.157,50228,7,240.0-250.0,1434450152,1147560121
20150724224716,10.0.1.95,5001,10.0.0.157,50226,5,240.0-250.0,1113150000,890520000
20150724224716,10.0.1.95,0,10.0.0.157,0,-1,240.0-250.0,5978263632,4782610905
20150724224726,10.0.1.95,5001,10.0.0.157,50227,6,250.0-260.0,2726230016,2180984012
20150724224726,10.0.1.95,5001,10.0.0.157,50226,5,250.0-260.0,945005920,756004736
20150724224726,10.0.1.95,5001,10.0.0.157,50228,7,250.0-260.0,1076272904,861018323
20150724224726,10.0.1.95,5001,10.0.0.157,50225,4,250.0-260.0,1308382936,1046706348
20150724224726,10.0.1.95,0,10.0.0.157,0,-1,250.0-260.0,6055891776,4844713420
20150724224736,10.0.1.95,5001,10.0.0.157,50227,6,260.0-270.0,2097334272,1677867417
20150724224736,10.0.1.95,5001,10.0.0.157,50228,7,260.0-270.0,1228732744,982986195
20150724224736,10.0.1.95,5001,10.0.0.157,50226,5,260.0-270.0,999663872,799731097
20150724224737,10.0.1.95,5001,10.0.0.157,50225,4,260.0-270.0,1377113160,1101690528
20150724224737,10.0.1.95,0,10.0.0.157,0,-1,260.0-270.0,5702844048,4562275238
20150724224746,10.0.1.95,5001,10.0.0.157,50227,6,270.0-280.0,2647456568,2117965254
20150724224746,10.0.1.95,5001,10.0.0.157,50226,5,270.0-280.0,1045624360,836499488
20150724224746,10.0.1.95,5001,10.0.0.157,50225,4,270.0-280.0,1049493624,839594899
20150724224746,10.0.1.95,5001,10.0.0.157,50228,7,270.0-280.0,1437278104,1149822483
20150724224746,10.0.1.95,0,10.0.0.157,0,-1,270.0-280.0,6179852656,4943882124
20150724224756,10.0.1.95,5001,10.0.0.157,50225,4,280.0-290.0,968400960,774720768
20150724224756,10.0.1.95,5001,10.0.0.157,50227,6,280.0-290.0,2136565176,1709252140
20150724224756,10.0.1.95,5001,10.0.0.157,50226,5,280.0-290.0,1053277808,842622246
20150724224756,10.0.1.95,5001,10.0.0.157,50228,7,280.0-290.0,1615070840,1292056672
20150724224756,10.0.1.95,0,10.0.0.157,0,-1,280.0-290.0,5773314784,4618651827
20150724224805,10.0.1.95,5001,10.0.0.157,50226,5,0.0-299.0,31333175296,838336919
20150724224805,10.0.1.95,5001,10.0.0.157,50228,7,0.0-299.0,42322339840,1132365721
20150724224805,10.0.1.95,5001,10.0.0.157,50227,6,0.0-299.0,62610266112,1675143473
20150724224805,10.0.1.95,5001,10.0.0.157,50225,4,0.0-299.0,39540025344,1057754374
20150724224805,10.0.1.95,0,10.0.0.157,0,-1,0.0-299.0,175805806592,4703066306
