Linux 3.19.5-200.fc21.x86_64 (bark) 	07/24/2015 	_x86_64_	(8 CPU)

10:37:37 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:37:47 PM  all    3.31    0.00   20.33    0.03    0.00    5.07    0.00   26.41    0.00   44.86
10:37:47 PM    0    2.92    0.00   19.25    0.00    0.00    6.05    0.00   25.00    0.00   46.77
10:37:47 PM    1    3.72    0.00   21.21    0.20    0.00    4.12    0.00   23.42    0.00   47.34
10:37:47 PM    2    2.61    0.00   18.57    0.00    0.00    4.72    0.00   20.48    0.00   53.61
10:37:47 PM    3    3.02    0.00   19.42    0.00    0.00    4.12    0.00   20.22    0.00   53.22
10:37:47 PM    4    4.73    0.00   25.96    0.00    0.00    7.14    0.00   37.12    0.00   25.05
10:37:47 PM    5    4.02    0.00   23.62    0.00    0.00    6.13    0.00   32.66    0.00   33.57
10:37:47 PM    6    3.31    0.00   19.16    0.00    0.00    3.71    0.00   34.90    0.00   38.92
10:37:47 PM    7    2.02    0.00   15.56    0.00    0.00    4.75    0.00   17.47    0.00   60.20

10:37:47 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:37:57 PM  all    3.08    0.00   18.59    0.10    0.00    4.43    0.00   23.99    0.00   49.80
10:37:57 PM    0    3.32    0.00   19.62    0.00    0.00    5.23    0.00   20.82    0.00   51.01
10:37:57 PM    1    1.51    0.00   13.47    0.30    0.00    5.13    0.00   12.66    0.00   66.93
10:37:57 PM    2    2.83    0.00   19.07    0.00    0.00    6.46    0.00   19.37    0.00   52.27
10:37:57 PM    3    2.21    0.00   15.85    0.00    0.00    6.42    0.00   18.15    0.00   57.37
10:37:57 PM    4    4.22    0.00   21.18    0.00    0.00    1.41    0.00   40.16    0.00   33.03
10:37:57 PM    5    4.23    0.00   22.88    0.00    0.00    2.32    0.00   32.06    0.00   38.51
10:37:57 PM    6    2.71    0.00   16.95    0.20    0.00    5.22    0.00   22.17    0.00   52.76
10:37:57 PM    7    3.62    0.00   19.72    0.40    0.00    3.02    0.00   26.66    0.00   46.58

10:37:57 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:38:07 PM  all    3.13    0.00   19.47    0.03    0.00    4.63    0.00   25.51    0.00   47.24
10:38:07 PM    0    2.11    0.00   16.16    0.00    0.00    6.83    0.00   16.06    0.00   58.84
10:38:07 PM    1    2.11    0.00   15.85    0.00    0.00    3.71    0.00   17.55    0.00   60.78
10:38:07 PM    2    1.80    0.00   15.82    0.10    0.00    7.81    0.00   15.82    0.00   58.66
10:38:07 PM    3    2.23    0.00   16.09    0.00    0.00    6.78    0.00   14.88    0.00   60.02
10:38:07 PM    4    4.80    0.00   25.23    0.00    0.00    1.20    0.00   43.74    0.00   25.03
10:38:07 PM    5    2.82    0.00   17.42    0.00    0.00    4.83    0.00   17.12    0.00   57.80
10:38:07 PM    6    3.61    0.00   19.88    0.00    0.00    3.11    0.00   37.65    0.00   35.74
10:38:07 PM    7    5.53    0.00   29.25    0.00    0.00    2.91    0.00   41.11    0.00   21.21

10:38:07 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:38:17 PM  all    3.09    0.00   18.70    0.03    0.00    4.59    0.00   24.34    0.00   49.26
10:38:17 PM    0    1.81    0.00   14.70    0.10    0.00    7.05    0.00   11.68    0.00   64.65
10:38:17 PM    1    2.11    0.00   15.96    0.00    0.00    4.22    0.00   16.87    0.00   60.84
10:38:17 PM    2    2.83    0.00   17.61    0.00    0.00    4.55    0.00   18.42    0.00   56.58
10:38:17 PM    3    2.61    0.00   16.38    0.00    0.00    5.93    0.00   21.81    0.00   53.27
10:38:17 PM    4    4.81    0.00   23.47    0.00    0.00    3.11    0.00   39.12    0.00   29.49
10:38:17 PM    5    2.81    0.00   17.39    0.00    0.00    3.32    0.00   21.91    0.00   54.57
10:38:17 PM    6    5.51    0.00   26.53    0.00    0.00    0.80    0.00   46.25    0.00   20.92
10:38:17 PM    7    2.30    0.00   17.62    0.20    0.00    7.81    0.00   18.32    0.00   53.75

10:38:17 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:38:27 PM  all    3.01    0.00   19.33    0.30    0.00    4.64    0.00   24.42    0.00   48.29
10:38:27 PM    0    2.41    0.00   17.71    0.00    0.00    4.83    0.00   19.92    0.00   55.13
10:38:27 PM    1    1.70    0.00   16.42    0.20    0.00    6.61    0.00   14.31    0.00   60.76
10:38:27 PM    2    3.22    0.00   18.33    0.00    0.00    2.92    0.00   22.56    0.00   52.97
10:38:27 PM    3    2.72    0.00   18.67    0.10    0.00    5.25    0.00   18.06    0.00   55.20
10:38:27 PM    4    2.81    0.00   18.89    1.51    0.00    5.33    0.00   28.74    0.00   42.71
10:38:27 PM    5    3.52    0.00   21.41    0.00    0.00    3.82    0.00   28.34    0.00   42.91
10:38:27 PM    6    4.14    0.00   21.90    0.10    0.00    3.03    0.00   34.01    0.00   36.83
10:38:27 PM    7    3.34    0.00   21.28    0.61    0.00    5.37    0.00   29.69    0.00   39.72

10:38:27 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:38:37 PM  all    3.02    0.00   19.24    0.10    0.00    4.86    0.00   24.15    0.00   48.63
10:38:37 PM    0    2.41    0.00   17.35    0.00    0.00    9.03    0.00   18.25    0.00   52.96
10:38:37 PM    1    2.42    0.00   17.02    0.00    0.00    5.24    0.00   15.31    0.00   60.02
10:38:37 PM    2    2.31    0.00   15.58    0.00    0.00    3.22    0.00   18.29    0.00   60.60
10:38:37 PM    3    2.02    0.00   16.23    0.00    0.00    5.44    0.00   16.43    0.00   59.88
10:38:37 PM    4    5.49    0.00   27.47    0.50    0.00    3.70    0.00   42.46    0.00   20.38
10:38:37 PM    5    3.33    0.00   20.97    0.00    0.00    6.25    0.00   28.23    0.00   41.23
10:38:37 PM    6    3.61    0.00   19.18    0.30    0.00    1.61    0.00   31.63    0.00   43.67
10:38:37 PM    7    2.82    0.00   19.96    0.00    0.00    4.44    0.00   22.38    0.00   50.40

10:38:37 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:38:47 PM  all    3.04    0.00   18.94    0.03    0.00    4.65    0.00   24.42    0.00   48.92
10:38:47 PM    0    3.01    0.00   19.14    0.00    0.00    4.61    0.00   22.14    0.00   51.10
10:38:47 PM    1    2.11    0.00   15.90    0.10    0.00    4.02    0.00   18.41    0.00   59.46
10:38:47 PM    2    3.13    0.00   18.79    0.00    0.00    5.05    0.00   25.86    0.00   47.17
10:38:47 PM    3    1.81    0.00   15.26    0.00    0.00    8.53    0.00   12.85    0.00   61.55
10:38:47 PM    4    3.71    0.00   20.46    0.00    0.00    3.21    0.00   31.29    0.00   41.32
10:38:47 PM    5    2.41    0.00   14.56    0.00    0.00    3.01    0.00   22.29    0.00   57.73
10:38:47 PM    6    2.83    0.00   20.32    0.00    0.00    5.86    0.00   26.90    0.00   44.08
10:38:47 PM    7    5.31    0.00   27.05    0.00    0.00    3.01    0.00   35.57    0.00   29.06

10:38:47 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:38:57 PM  all    3.20    0.00   19.72    0.00    0.00    4.69    0.00   25.69    0.00   46.70
10:38:57 PM    0    2.82    0.00   19.35    0.00    0.00    5.65    0.00   21.77    0.00   50.40
10:38:57 PM    1    2.44    0.00   17.36    0.00    0.00    6.80    0.00   18.17    0.00   55.23
10:38:57 PM    2    2.40    0.00   19.12    0.00    0.00    4.90    0.00   20.12    0.00   53.45
10:38:57 PM    3    3.22    0.00   19.62    0.00    0.00    7.85    0.00   29.38    0.00   39.94
10:38:57 PM    4    4.15    0.00   22.04    0.00    0.00    2.02    0.00   29.42    0.00   42.37
10:38:57 PM    5    3.04    0.00   19.03    0.00    0.00    3.14    0.00   25.61    0.00   49.19
10:38:57 PM    6    3.61    0.00   19.86    0.00    0.00    3.81    0.00   27.38    0.00   45.34
10:38:57 PM    7    3.71    0.00   21.49    0.00    0.00    3.11    0.00   33.73    0.00   37.95

10:38:57 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:39:07 PM  all    3.16    0.00   19.17    0.00    0.00    4.51    0.00   25.31    0.00   47.85
10:39:07 PM    0    1.61    0.00   15.91    0.00    0.00    7.85    0.00   13.49    0.00   61.13
10:39:07 PM    1    2.42    0.00   18.37    0.00    0.00    5.95    0.00   16.85    0.00   56.41
10:39:07 PM    2    3.21    0.00   18.56    0.00    0.00    5.32    0.00   21.16    0.00   51.76
10:39:07 PM    3    2.22    0.00   15.67    0.00    0.00    4.25    0.00   14.05    0.00   63.80
10:39:07 PM    4    5.14    0.00   24.47    0.00    0.00    3.32    0.00   30.31    0.00   36.76
10:39:07 PM    5    4.72    0.00   24.12    0.00    0.00    3.02    0.00   41.41    0.00   26.73
10:39:07 PM    6    3.43    0.00   19.15    0.00    0.00    2.02    0.00   46.17    0.00   29.23
10:39:07 PM    7    2.52    0.00   16.95    0.00    0.00    4.44    0.00   19.07    0.00   57.01

10:39:07 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:39:17 PM  all    2.99    0.00   19.13    0.00    0.00    4.72    0.00   24.54    0.00   48.63
10:39:17 PM    0    2.51    0.00   18.57    0.00    0.00    6.63    0.00   19.78    0.00   52.51
10:39:17 PM    1    3.01    0.00   17.43    0.00    0.00    5.71    0.00   22.34    0.00   51.50
10:39:17 PM    2    3.02    0.00   18.11    0.00    0.00    3.12    0.00   20.12    0.00   55.63
10:39:17 PM    3    2.02    0.00   14.72    0.00    0.00    6.05    0.00   15.73    0.00   61.49
10:39:17 PM    4    3.52    0.00   24.62    0.00    0.00    4.02    0.00   27.74    0.00   40.10
10:39:17 PM    5    2.90    0.00   16.98    0.00    0.00    4.50    0.00   27.77    0.00   47.85
10:39:17 PM    6    3.31    0.00   20.28    0.00    0.00    4.42    0.00   26.91    0.00   45.08
10:39:17 PM    7    3.71    0.00   22.34    0.00    0.00    3.51    0.00   35.57    0.00   34.87

10:39:17 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:39:27 PM  all    3.21    0.00   19.96    0.13    0.00    5.00    0.00   25.46    0.00   46.24
10:39:27 PM    0    2.00    0.00   15.62    0.30    0.00    7.11    0.00   17.32    0.00   57.66
