20150725000550,10.0.0.157,5001,10.0.1.95,49199,4,0.0-10.0,11810603008,9448482406
20150725000550,10.0.0.157,5001,10.0.1.95,49196,5,0.0-10.0,2269659136,1815727308
20150725000550,10.0.0.157,5001,10.0.1.95,49198,6,0.0-10.0,7935377408,6348301926
20150725000550,10.0.0.157,5001,10.0.1.95,49197,7,0.0-10.0,11439308800,9151447040
20150725000550,10.0.0.157,0,10.0.1.95,0,-1,0.0-10.0,33454948352,26763958681
20150725000600,10.0.0.157,5001,10.0.1.95,49199,4,10.0-20.0,13957677056,11166141644
20150725000600,10.0.0.157,5001,10.0.1.95,49196,5,10.0-20.0,2332737536,1866190028
20150725000600,10.0.0.157,5001,10.0.1.95,49198,6,10.0-20.0,6379618304,5103694643
20150725000600,10.0.0.157,5001,10.0.1.95,49197,7,10.0-20.0,11260313600,9008250880
20150725000600,10.0.0.157,0,10.0.1.95,0,-1,10.0-20.0,33930346496,27144277196
20150725000610,10.0.0.157,5001,10.0.1.95,49199,4,20.0-30.0,13835943936,11068755148
20150725000610,10.0.0.157,5001,10.0.1.95,49196,5,20.0-30.0,3483287552,2786630041
20150725000610,10.0.0.157,5001,10.0.1.95,49197,7,20.0-30.0,10520887296,8416709836
20150725000610,10.0.0.157,5001,10.0.1.95,49198,6,20.0-30.0,6375440384,5100352307
20150725000610,10.0.0.157,0,10.0.1.95,0,-1,20.0-30.0,34215559168,27372447334
20150725000620,10.0.0.157,5001,10.0.1.95,49199,4,30.0-40.0,11367399424,9093919539
20150725000620,10.0.0.157,5001,10.0.1.95,49196,5,30.0-40.0,2647769088,2118215270
20150725000620,10.0.0.157,5001,10.0.1.95,49198,6,30.0-40.0,8644853760,6915883008
20150725000620,10.0.0.157,5001,10.0.1.95,49197,7,30.0-40.0,11105812480,8884649984
20150725000620,10.0.0.157,0,10.0.1.95,0,-1,30.0-40.0,33765834752,27012667801
20150725000630,10.0.0.157,5001,10.0.1.95,49199,4,40.0-50.0,11221630976,8977304780
20150725000630,10.0.0.157,5001,10.0.1.95,49196,5,40.0-50.0,3519201280,2815361024
20150725000630,10.0.0.157,5001,10.0.1.95,49198,6,40.0-50.0,8786378752,7029103001
20150725000630,10.0.0.157,5001,10.0.1.95,49197,7,40.0-50.0,10031546368,8025237094
20150725000630,10.0.0.157,0,10.0.1.95,0,-1,40.0-50.0,33558757376,26847005900
20150725000640,10.0.0.157,5001,10.0.1.95,49199,4,50.0-60.0,13719322624,10975458099
20150725000640,10.0.0.157,5001,10.0.1.95,49196,5,50.0-60.0,3570401280,2856321024
20150725000640,10.0.0.157,5001,10.0.1.95,49198,6,50.0-60.0,6351929344,5081543475
20150725000640,10.0.0.157,5001,10.0.1.95,49197,7,50.0-60.0,10408116224,8326492979
20150725000640,10.0.0.157,0,10.0.1.95,0,-1,50.0-60.0,34049769472,27239815577
20150725000650,10.0.0.157,5001,10.0.1.95,49199,4,60.0-70.0,12008718336,9606974668
20150725000650,10.0.0.157,5001,10.0.1.95,49196,5,60.0-70.0,2968862720,2375090176
20150725000650,10.0.0.157,5001,10.0.1.95,49198,6,60.0-70.0,7978598400,6382878720
20150725000650,10.0.0.157,5001,10.0.1.95,49197,7,60.0-70.0,10593845248,8475076198
20150725000650,10.0.0.157,0,10.0.1.95,0,-1,60.0-70.0,33550024704,26840019763
20150725000700,10.0.0.157,5001,10.0.1.95,49199,4,70.0-80.0,12509184000,10007347200
20150725000700,10.0.0.157,5001,10.0.1.95,49196,5,70.0-80.0,3447341056,2757872844
20150725000700,10.0.0.157,5001,10.0.1.95,49198,6,70.0-80.0,7780777984,6224622387
20150725000700,10.0.0.157,5001,10.0.1.95,49197,7,70.0-80.0,9837969408,7870375526
20150725000700,10.0.0.157,0,10.0.1.95,0,-1,70.0-80.0,33575272448,26860217958
20150725000710,10.0.0.157,5001,10.0.1.95,49199,4,80.0-90.0,12978176000,10382540800
20150725000710,10.0.0.157,5001,10.0.1.95,49196,5,80.0-90.0,1995587584,1596470067
20150725000710,10.0.0.157,5001,10.0.1.95,49198,6,80.0-90.0,7195901952,5756721561
20150725000710,10.0.0.157,5001,10.0.1.95,49197,7,80.0-90.0,11455348736,9164278988
20150725000710,10.0.0.157,0,10.0.1.95,0,-1,80.0-90.0,33625014272,26900011417
20150725000720,10.0.0.157,5001,10.0.1.95,49199,4,90.0-100.0,11555635200,9244508160
20150725000720,10.0.0.157,5001,10.0.1.95,49196,5,90.0-100.0,2025029632,1620023705
20150725000720,10.0.0.157,5001,10.0.1.95,49198,6,90.0-100.0,8434302976,6747442380
20150725000720,10.0.0.157,5001,10.0.1.95,49197,7,90.0-100.0,11542593536,9234074828
20150725000720,10.0.0.157,0,10.0.1.95,0,-1,90.0-100.0,33557561344,26846049075
20150725000730,10.0.0.157,5001,10.0.1.95,49199,4,100.0-110.0,12871581696,10297265356
20150725000730,10.0.0.157,5001,10.0.1.95,49196,5,100.0-110.0,1774682112,1419745689
20150725000730,10.0.0.157,5001,10.0.1.95,49198,6,100.0-110.0,7495499776,5996399820
20150725000730,10.0.0.157,5001,10.0.1.95,49197,7,100.0-110.0,11149426688,8919541350
20150725000730,10.0.0.157,0,10.0.1.95,0,-1,100.0-110.0,33291190272,26632952217
20150725000740,10.0.0.157,5001,10.0.1.95,49199,4,110.0-120.0,14714994688,11771995750
20150725000740,10.0.0.157,5001,10.0.1.95,49196,5,110.0-120.0,2966683648,2373346918
20150725000740,10.0.0.157,5001,10.0.1.95,49198,6,110.0-120.0,6039486464,4831589171
20150725000740,10.0.0.157,5001,10.0.1.95,49197,7,110.0-120.0,10462773248,8370218598
20150725000740,10.0.0.157,0,10.0.1.95,0,-1,110.0-120.0,34183938048,27347150438
