Linux 3.19.5-200.fc21.x86_64 (bark) 	07/24/2015 	_x86_64_	(8 CPU)

11:38:09 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
11:39:09 PM    5    2.29    0.00   41.61    0.00    0.00    9.91    0.00   32.33    0.00   13.87
11:39:09 PM    6    1.13    0.00   28.94    0.00    0.00   14.11    0.00   46.14    0.00    9.68
11:39:09 PM    7    2.18    0.00   38.32    0.00    0.00    9.66    0.00   37.59    0.00   12.25

11:39:09 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
11:39:19 PM  all    2.05    0.00   34.31    0.00    0.00    8.90    0.00   43.05    0.00   11.69
11:39:19 PM    0    1.65    0.00   31.07    0.00    0.00    9.47    0.00   41.46    0.00   16.36
11:39:19 PM    1    2.14    0.00   29.08    0.00    0.00    4.49    0.00   55.51    0.00    8.78
11:39:19 PM    2    2.81    0.00   43.08    0.00    0.00    9.89    0.00   28.30    0.00   15.92
11:39:19 PM    3    1.33    0.00   22.19    0.00    0.00    5.21    0.00   63.60    0.00    7.67
11:39:19 PM    4    1.45    0.00   35.83    0.00    0.00   19.21    0.00   32.71    0.00   10.80
11:39:19 PM    5    2.28    0.00   34.79    0.00    0.00    7.89    0.00   42.78    0.00   12.25
11:39:19 PM    6    2.40    0.00   46.09    0.00    0.00   10.95    0.00   25.65    0.00   14.91
11:39:19 PM    7    2.45    0.00   32.62    0.00    0.00    4.38    0.00   53.41    0.00    7.14

11:39:19 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
11:39:29 PM  all    2.04    0.00   35.20    0.04    0.00    9.00    0.00   42.87    0.00   10.86
11:39:29 PM    0    2.79    0.00   37.29    0.31    0.00    4.44    0.00   43.90    0.00   11.26
11:39:29 PM    1    2.16    0.00   35.94    0.10    0.00    9.17    0.00   38.31    0.00   14.32
11:39:29 PM    2    1.23    0.00   31.38    0.00    0.00   12.24    0.00   44.24    0.00   10.91
11:39:29 PM    3    2.26    0.00   32.10    0.00    0.00    4.12    0.00   53.29    0.00    8.23
11:39:29 PM    4    2.27    0.00   37.60    0.00    0.00    9.81    0.00   39.67    0.00   10.64
11:39:29 PM    5    2.90    0.00   41.45    0.00    0.00   11.81    0.00   31.50    0.00   12.33
11:39:29 PM    6    1.24    0.00   33.71    0.00    0.00   13.55    0.00   39.19    0.00   12.31
11:39:29 PM    7    1.44    0.00   32.31    0.00    0.00    6.87    0.00   52.72    0.00    6.67

11:39:29 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
11:39:39 PM  all    2.16    0.00   35.25    0.06    0.00    8.94    0.00   42.21    0.00   11.38
11:39:39 PM    0    2.63    0.00   37.72    0.00    0.00   10.22    0.00   35.19    0.00   14.23
11:39:39 PM    1    3.51    0.00   35.67    0.31    0.00    5.26    0.00   43.92    0.00   11.34
11:39:39 PM    2    2.25    0.00   33.98    0.20    0.00    6.55    0.00   46.88    0.00   10.13
11:39:39 PM    3    2.07    0.00   37.58    0.00    0.00    5.18    0.00   43.89    0.00   11.28
11:39:39 PM    4    1.88    0.00   38.16    0.00    0.00   14.29    0.00   32.64    0.00   13.03
11:39:39 PM    5    1.75    0.00   31.58    0.00    0.00   10.73    0.00   46.54    0.00    9.39
11:39:39 PM    6    1.33    0.00   33.64    0.00    0.00   11.90    0.00   42.36    0.00   10.77
11:39:39 PM    7    1.97    0.00   33.71    0.00    0.00    7.37    0.00   45.95    0.00   11.00

11:39:39 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
11:39:49 PM  all    2.01    0.00   35.41    0.00    0.00    8.95    0.00   42.53    0.00   11.11
11:39:49 PM    0    2.05    0.00   32.14    0.00    0.00    5.03    0.00   53.18    0.00    7.60
11:39:49 PM    1    2.11    0.00   44.05    0.00    0.00   14.54    0.00   21.71    0.00   17.60
11:39:49 PM    2    2.80    0.00   36.68    0.00    0.00    9.12    0.00   40.31    0.00   11.09
11:39:49 PM    3    1.95    0.00   30.67    0.00    0.00    5.74    0.00   54.05    0.00    7.59
11:39:49 PM    4    1.02    0.00   24.46    0.00    0.00    7.16    0.00   60.39    0.00    6.96
11:39:49 PM    5    2.44    0.00   49.36    0.00    0.00   16.67    0.00   14.65    0.00   16.88
11:39:49 PM    6    2.07    0.00   35.13    0.00    0.00    9.33    0.00   40.93    0.00   12.54
11:39:49 PM    7    1.63    0.00   31.46    0.00    0.00    4.49    0.00   53.32    0.00    9.09

11:39:49 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
11:39:59 PM  all    2.08    0.00   35.63    0.00    0.00    9.46    0.00   43.21    0.00    9.61
11:39:59 PM    0    2.29    0.00   40.04    0.00    0.00    6.47    0.00   39.73    0.00   11.47
11:39:59 PM    1    2.44    0.00   24.57    0.00    0.00    3.55    0.00   64.16    0.00    5.28
11:39:59 PM    2    2.28    0.00   41.54    0.00    0.00    6.65    0.00   37.18    0.00   12.36
11:39:59 PM    3    3.98    0.00   46.86    0.00    0.00    9.43    0.00   27.15    0.00   12.58
11:39:59 PM    4    1.25    0.00   37.53    0.00    0.00   16.22    0.00   35.14    0.00    9.88
11:39:59 PM    5    1.33    0.00   22.76    0.00    0.00    6.33    0.00   63.57    0.00    6.02
11:39:59 PM    6    1.13    0.00   30.36    0.00    0.00   17.95    0.00   43.08    0.00    7.49
11:39:59 PM    7    2.11    0.00   42.04    0.00    0.00    9.27    0.00   34.56    0.00   12.01

11:39:59 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
11:40:09 PM  all    2.07    0.00   35.11    0.01    0.00    9.05    0.00   42.61    0.00   11.14
11:40:09 PM    0    2.39    0.00   38.25    0.00    0.00    6.76    0.00   37.63    0.00   14.97
11:40:09 PM    1    2.25    0.00   31.22    0.00    0.00    4.81    0.00   54.86    0.00    6.86
11:40:09 PM    2    2.17    0.00   36.98    0.00    0.00    6.20    0.00   43.29    0.00   11.36
11:40:09 PM    3    3.20    0.00   38.18    0.00    0.00    7.33    0.00   37.87    0.00   13.42
11:40:09 PM    4    2.31    0.00   44.96    0.00    0.00   11.13    0.00   27.73    0.00   13.87
11:40:09 PM    5    1.12    0.00   23.78    0.00    0.00    7.32    0.00   61.48    0.00    6.30
11:40:09 PM    6    2.06    0.00   33.85    0.10    0.00    8.36    0.00   44.17    0.00   11.46
11:40:09 PM    7    1.04    0.00   34.09    0.00    0.00   20.52    0.00   33.16    0.00   11.19

11:40:09 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
11:40:19 PM  all    2.21    0.00   35.13    0.00    0.00    9.02    0.00   42.86    0.00   10.78
11:40:19 PM    0    2.18    0.00   35.76    0.00    0.00    7.28    0.00   38.36    0.00   16.42
11:40:19 PM    1    2.50    0.00   38.92    0.00    0.00   10.93    0.00   34.86    0.00   12.80
11:40:19 PM    2    2.44    0.00   25.99    0.00    0.00    4.16    0.00   62.84    0.00    4.57
11:40:19 PM    3    2.63    0.00   39.08    0.00    0.00   12.18    0.00   31.83    0.00   14.29
11:40:19 PM    4    2.36    0.00   39.53    0.00    0.00   10.47    0.00   39.84    0.00    7.80
11:40:19 PM    5    2.07    0.00   31.57    0.00    0.00    9.52    0.00   47.41    0.00    9.42
11:40:19 PM    6    1.22    0.00   23.16    0.00    0.00    3.06    0.00   66.43    0.00    6.12
11:40:19 PM    7    2.33    0.00   47.78    0.00    0.00   14.90    0.00   19.87    0.00   15.12

11:40:19 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
11:40:29 PM  all    1.98    0.00   33.58    0.04    0.00    8.65    0.00   42.28    0.00   13.46
11:40:29 PM    0    2.69    0.00   40.62    0.00    0.00   10.26    0.00   31.09    0.00   15.34
11:40:29 PM    1    2.05    0.00   25.85    0.00    0.00    1.23    0.00   61.33    0.00    9.54
11:40:29 PM    2    1.85    0.00   34.29    0.00    0.00   11.02    0.00   32.65    0.00   20.19
11:40:29 PM    3    1.54    0.00   26.85    0.00    0.00    8.23    0.00   45.88    0.00   17.49
11:40:29 PM    4    1.97    0.00   39.75    0.00    0.00   12.63    0.00   33.44    0.00   12.22
11:40:29 PM    5    2.04    0.00   28.21    0.31    0.00    1.32    0.00   59.88    0.00    8.25
11:40:29 PM    6    2.31    0.00   48.00    0.00    0.00   16.91    0.00   16.18    0.00   16.60
11:40:29 PM    7    1.22    0.00   25.74    0.00    0.00    7.83    0.00   56.87    0.00    8.34

11:40:29 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
11:40:39 PM  all    2.02    0.00   33.55    0.00    0.00    8.56    0.00   42.87    0.00   13.01
11:40:39 PM    0    2.04    0.00   31.50    0.00    0.00    2.34    0.00   55.45    0.00    8.66
11:40:39 PM    1    3.03    0.00   45.51    0.00    0.00    9.29    0.00   24.63    0.00   17.54
11:40:39 PM    2    2.04    0.00   26.97    0.00    0.00    7.25    0.00   50.56    0.00   13.18
11:40:39 PM    3    1.97    0.00   29.15    0.00    0.00    6.95    0.00   39.83    0.00   22.10
11:40:39 PM    4    1.52    0.00   26.29    0.00    0.00    1.22    0.00   64.67    0.00    6.29
11:40:39 PM    5    2.63    0.00   50.89    0.00    0.00   15.98    0.00   13.04    0.00   17.46
11:40:39 PM    6    0.51    0.00   18.83    0.00    0.00    6.28    0.00   65.99    0.00    8.40
11:40:39 PM    7    2.58    0.00   39.94    0.00    0.00   19.50    0.00   26.93    0.00   11.04

11:40:39 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
11:40:49 PM  all    2.12    0.00   35.38    0.00    0.00    9.18    0.00   42.56    0.00   10.76
11:40:49 PM    0    2.17    0.00   30.65    0.00    0.00    6.50    0.00   50.36    0.00   10.32
11:40:49 PM    1    1.64    0.00   24.46    0.00    0.00    6.04    0.00   59.67    0.00    8.19
11:40:49 PM    2    3.14    0.00   39.27    0.00    0.00    9.84    0.00   35.18    0.00   12.57
11:40:49 PM    3    1.54    0.00   29.41    0.00    0.00    6.15    0.00   52.05    0.00   10.86
11:40:49 PM    4    1.56    0.00   38.11    0.00    0.00   11.63    0.00   39.46    0.00    9.24
11:40:49 PM    5    2.78    0.00   40.10    0.00    0.00    8.56    0.00   37.84    0.00   10.72
11:40:49 PM    6    2.20    0.00   42.89    0.00    0.00   17.26    0.00   22.80    0.00   14.85
11:40:49 PM    7    2.07    0.00   38.68    0.00    0.00    7.55    0.00   42.40    0.00    9.31

11:40:49 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
11:40:59 PM  all    2.08    0.00   35.44    0.00    0.00    9.18    0.00   42.27    0.00   11.04
11:40:59 PM    0    1.56    0.00   32.71    0.00    0.00   10.94    0.00   44.38    0.00   10.42
11:40:59 PM    1    1.84    0.00   29.79    0.00    0.00    3.99    0.00   56.40    0.00    7.98
11:40:59 PM    2    3.33    0.00   42.81    0.00    0.00    7.40    0.00   32.40    0.00   14.06
11:40:59 PM    3    2.71    0.00   37.29    0.00    0.00    8.44    0.00   38.44    0.00   13.12
11:40:59 PM    4    0.93    0.00   32.82    0.10    0.00   18.74    0.00   37.68    0.00    9.73
11:40:59 PM    5    1.42    0.00   31.44    0.00    0.00    7.00    0.00   50.41    0.00    9.74
11:40:59 PM    6    2.81    0.00   41.00    0.00    0.00    6.04    0.00   38.50    0.00   11.65
11:40:59 PM    7    1.86    0.00   35.82    0.00    0.00   11.08    0.00   39.65    0.00   11.59

11:40:59 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
11:41:09 PM  all    2.10    0.00   35.37    0.01    0.00    9.03    0.00   42.88    0.00   10.59
11:41:09 PM    0    2.91    0.00   45.69    0.00    0.00    6.44    0.00   30.53    0.00   14.43
11:41:09 PM    1    1.86    0.00   35.43    0.00    0.00   10.54    0.00   41.32    0.00   10.85
11:41:09 PM    2    2.37    0.00   29.73    0.00    0.00    6.38    0.00   52.06    0.00    9.47
11:41:09 PM    3    1.64    0.00   31.01    0.00    0.00    6.24    0.00   51.79    0.00    9.31
11:41:09 PM    4    3.35    0.00   49.90    0.00    0.00   10.56    0.00   22.91    0.00   13.28
11:41:09 PM    5    2.49    0.00   35.10    0.00    0.00    8.31    0.00   40.29    0.00   13.81
11:41:09 PM    6    0.92    0.00   26.38    0.00    0.00   14.83    0.00   50.72    0.00    7.16
11:41:09 PM    7    1.53    0.00   30.13    0.00    0.00    9.09    0.00   52.50    0.00    6.74

11:41:09 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
11:41:19 PM  all    2.03    0.00   34.63    0.00    0.00    9.15    0.00   42.88    0.00   11.32
11:41:19 PM    0    1.11    0.00   23.43    0.00    0.00    3.13    0.00   65.45    0.00    6.87
11:41:19 PM    1    3.22    0.00   39.71    0.00    0.00    8.11    0.00   35.65    0.00   13.31
11:41:19 PM    2    3.08    0.00   46.71    0.00    0.00    9.02    0.00   22.51    0.00   18.68
11:41:19 PM    3    2.71    0.00   36.15    0.00    0.00    8.23    0.00   38.96    0.00   13.96
11:41:19 PM    4    0.81    0.00   19.72    0.00    0.00    4.15    0.00   71.49    0.00    3.84
11:41:19 PM    5    0.92    0.00   30.18    0.00    0.00    9.75    0.00   50.92    0.00    8.21
11:41:19 PM    6    2.64    0.00   49.74    0.00    0.00   18.27    0.00   13.62    0.00   15.73
11:41:19 PM    7    1.87    0.00   32.85    0.00    0.00   12.89    0.00   42.10    0.00   10.29

11:41:19 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
11:41:29 PM  all    2.11    0.00   33.05    0.01    0.00    8.16    0.00   42.18    0.00   14.50
11:41:29 PM    0    2.93    0.00   44.20    0.00    0.00    4.60    0.00   31.87    0.00   16.41
11:41:29 PM    1    2.17    0.00   32.09    0.00    0.00   13.35    0.00   25.78    0.00   26.60
11:41:29 PM    2    1.32    0.00   22.34    0.00    0.00    3.15    0.00   61.02    0.00   12.18
11:41:29 PM    3    1.84    0.00   28.89    0.00    0.00    4.30    0.00   53.79    0.00   11.17
11:41:29 PM    4    2.61    0.00   46.92    0.00    0.00    6.79    0.00   26.02    0.00   17.66
11:41:29 PM    5    1.56    0.00   41.71    0.00    0.00   24.61    0.00   16.27    0.00   15.85
11:41:29 PM    6    2.12    0.00   21.47    0.00    0.00    4.03    0.00   67.14    0.00    5.24
11:41:29 PM    7    2.24    0.00   27.70    0.10    0.00    4.68    0.00   53.97    0.00   11.30

11:41:29 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
11:41:39 PM  all    2.20    0.00   35.72    0.00    0.00    9.06    0.00   42.57    0.00   10.44
11:41:39 PM    0    2.46    0.00   31.69    0.00    0.00    3.38    0.00   53.54    0.00    8.92
11:41:39 PM    1    2.94    0.00   41.81    0.00    0.00   14.39    0.00   26.79    0.00   14.08
11:41:39 PM    2    3.19    0.00   35.94    0.00    0.00    5.87    0.00   43.15    0.00   11.84
11:41:39 PM    3    1.12    0.00   28.95    0.10    0.00    8.66    0.00   54.33    0.00    6.83
11:41:39 PM    4    3.32    0.00   42.74    0.00    0.00    3.22    0.00   39.63    0.00   11.10
11:41:39 PM    5    2.32    0.00   49.21    0.00    0.00   15.42    0.00   18.69    0.00   14.36
11:41:39 PM    6    1.34    0.00   30.40    0.00    0.00   12.10    0.00   45.92    0.00   10.24
11:41:39 PM    7    0.92    0.00   25.51    0.00    0.00    9.69    0.00   57.24    0.00    6.63

11:41:39 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
11:41:49 PM  all    2.20    0.00   35.38    0.00    0.00    8.86    0.00   42.43    0.00   11.13
11:41:49 PM    0    2.07    0.00   36.06    0.00    0.00    6.74    0.00   44.04    0.00   11.09
11:41:49 PM    1    2.18    0.00   39.15    0.00    0.00   10.07    0.00   37.18    0.00   11.42
11:41:49 PM    2    3.12    0.00   38.19    0.00    0.00    7.91    0.00   38.61    0.00   12.17
11:41:49 PM    3    1.76    0.00   27.15    0.00    0.00    8.29    0.00   52.44    0.00   10.36
11:41:49 PM    4    2.07    0.00   35.43    0.00    0.00    6.61    0.00   44.73    0.00   11.16
11:41:49 PM    5    2.48    0.00   34.13    0.00    0.00   11.38    0.00   42.09    0.00    9.93
11:41:49 PM    6    2.06    0.00   35.19    0.00    0.00    8.57    0.00   43.24    0.00   10.94
11:41:49 PM    7    1.98    0.00   37.81    0.00    0.00   11.46    0.00   36.98    0.00   11.77

11:41:49 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
11:41:59 PM  all    2.20    0.00   32.99    0.01    0.00    8.15    0.00   41.83    0.00   14.82
11:41:59 PM    0    2.15    0.00   29.21    0.00    0.00    2.35    0.00   55.67    0.00   10.62
11:41:59 PM    1    2.14    0.00   26.78    0.00    0.00    5.60    0.00   48.98    0.00   16.50
11:41:59 PM    2    1.55    0.00   26.08    0.00    0.00    9.28    0.00   42.16    0.00   20.93
11:41:59 PM    3    2.41    0.00   43.14    0.00    0.00    9.42    0.00   24.61    0.00   20.42
11:41:59 PM    4    2.56    0.00   25.08    0.00    0.00    4.40    0.00   59.47    0.00    8.50
11:41:59 PM    5    1.54    0.00   35.08    0.00    0.00    9.54    0.00   43.49    0.00   10.36
11:41:59 PM    6    2.57    0.00   38.64    0.00    0.00   14.39    0.00   31.45    0.00   12.95
11:41:59 PM    7    2.61    0.00   40.35    0.00    0.00   10.32    0.00   28.05    0.00   18.67

11:41:59 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
11:42:09 PM  all    2.23    0.00   33.53    0.00    0.00    8.22    0.00   41.47    0.00   14.56
11:42:09 PM    0    2.26    0.00   29.23    0.00    0.00    6.67    0.00   49.54    0.00   12.31
11:42:09 PM    1    2.77    0.00   37.00    0.00    0.00    8.12    0.00   36.69    0.00   15.42
11:42:09 PM    2    2.15    0.00   28.83    0.00    0.00    3.99    0.00   52.66    0.00   12.37
11:42:09 PM    3    2.36    0.00   32.96    0.00    0.00    7.19    0.00   43.94    0.00   13.55
11:42:09 PM    4    1.55    0.00   30.52    0.00    0.00   10.41    0.00   44.64    0.00   12.89
11:42:09 PM    5    2.93    0.00   40.65    0.00    0.00   10.87    0.00   27.38    0.00   18.18
11:42:09 PM    6    1.85    0.00   32.79    0.00    0.00    9.04    0.00   41.42    0.00   14.90
11:42:09 PM    7    2.07    0.00   36.30    0.00    0.00    9.62    0.00   35.16    0.00   16.86

11:42:09 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
11:42:19 PM  all    2.05    0.00   35.76    0.00    0.00    9.24    0.00   42.72    0.00   10.24
11:42:19 PM    0    1.76    0.00   28.93    0.00    0.00    9.92    0.00   48.24    0.00   11.16
11:42:19 PM    1    3.07    0.00   28.86    0.00    0.00    6.14    0.00   54.76    0.00    7.16
11:42:19 PM    2    2.63    0.00   40.44    0.00    0.00   10.40    0.00   34.14    0.00   12.39
11:42:19 PM    3    2.18    0.00   39.36    0.00    0.00    7.17    0.00   41.33    0.00    9.97
11:42:19 PM    4    1.77    0.00   40.48    0.00    0.00   15.50    0.00   30.49    0.00   11.76
11:42:19 PM    5    0.72    0.00   22.90    0.00    0.00    3.78    0.00   65.95    0.00    6.65
11:42:19 PM    6    2.11    0.00   42.63    0.00    0.00   13.37    0.00   29.79    0.00   12.11
11:42:19 PM    7    2.06    0.00   42.93    0.00    0.00    7.95    0.00   36.22    0.00   10.84

11:42:19 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
11:42:29 PM  all    2.15    0.00   35.63    0.00    0.00    8.78    0.00   42.56    0.00   10.88
11:42:29 PM    0    1.97    0.00   36.06    0.00    0.00    5.18    0.00   46.53    0.00   10.26
11:42:29 PM    1    2.59    0.00   41.18    0.00    0.00    7.78    0.00   35.06    0.00   13.38
11:42:29 PM    2    2.06    0.00   29.79    0.00    0.00    7.42    0.00   53.30    0.00    7.42
11:42:29 PM    3    2.68    0.00   33.02    0.00    0.00    7.64    0.00   44.27    0.00   12.38
11:42:29 PM    4    2.17    0.00   37.47    0.00    0.00    7.76    0.00   40.79    0.00   11.80
11:42:29 PM    5    1.87    0.00   35.13    0.00    0.00   10.26    0.00   42.07    0.00   10.67
11:42:29 PM    6    2.38    0.00   31.57    0.00    0.00    4.97    0.00   52.80    0.00    8.28
11:42:29 PM    7    1.47    0.00   40.88    0.00    0.00   19.18    0.00   25.37    0.00   13.10

11:42:29 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
11:42:39 PM  all    2.12    0.00   34.97    0.04    0.00    9.33    0.00   42.70    0.00   10.84
11:42:39 PM    0    2.30    0.00   38.14    0.00    0.00    9.09    0.00   37.51    0.00   12.96
11:42:39 PM    1    1.52    0.00   29.37    0.00    0.00    3.66    0.00   59.25    0.00    6.20
11:42:39 PM    2    2.40    0.00   39.21    0.00    0.00   10.95    0.00   34.10    0.00   13.35
11:42:39 PM    3    1.95    0.00   32.24    0.10    0.00    9.75    0.00   46.92    0.00    9.03
11:42:39 PM    4    2.72    0.00   42.26    0.00    0.00   12.34    0.00   29.08    0.00   13.60
11:42:39 PM    5    1.02    0.00   21.22    0.00    0.00    5.18    0.00   66.50    0.00    6.09
11:42:39 PM    6    3.20    0.00   43.90    0.00    0.00    9.30    0.00   29.65    0.00   13.95
