20150724221545,10.0.1.95,5001,10.0.0.157,50191,4,0.0-10.0,132340032,105872025
20150724221545,10.0.1.95,5001,10.0.0.157,50193,5,0.0-10.0,121711392,97369113
20150724221545,10.0.1.95,5001,10.0.0.157,50192,6,0.0-10.0,126461632,101169305
20150724221545,10.0.1.95,5001,10.0.0.157,50194,7,0.0-10.0,122233984,97787187
20150724221545,10.0.1.95,0,10.0.0.157,0,-1,0.0-10.0,502747040,402197632
20150724221555,10.0.1.95,5001,10.0.0.157,50191,4,10.0-20.0,115463168,92370534
20150724221555,10.0.1.95,5001,10.0.0.157,50193,5,10.0-20.0,114082432,91265945
20150724221555,10.0.1.95,5001,10.0.0.157,50192,6,10.0-20.0,116805696,93444556
20150724221555,10.0.1.95,5001,10.0.0.157,50194,7,10.0-20.0,117799744,94239795
20150724221555,10.0.1.95,0,10.0.0.157,0,-1,10.0-20.0,464151040,371320832
20150724221605,10.0.1.95,5001,10.0.0.157,50191,4,20.0-30.0,128790528,103032422
20150724221605,10.0.1.95,5001,10.0.0.157,50193,5,20.0-30.0,114588608,91670886
20150724221605,10.0.1.95,5001,10.0.0.157,50192,6,20.0-30.0,97458240,77966592
20150724221605,10.0.1.95,5001,10.0.0.157,50194,7,20.0-30.0,112166144,89732915
20150724221605,10.0.1.95,0,10.0.0.157,0,-1,20.0-30.0,453003520,362402816
20150724221615,10.0.1.95,5001,10.0.0.157,50193,5,30.0-40.0,118086528,94469222
20150724221615,10.0.1.95,5001,10.0.0.157,50192,6,30.0-40.0,107109376,85687500
20150724221615,10.0.1.95,5001,10.0.0.157,50194,7,30.0-40.0,109856704,87885363
20150724221615,10.0.1.95,5001,10.0.0.157,50191,4,30.0-40.0,114981568,91985254
20150724221615,10.0.1.95,0,10.0.0.157,0,-1,30.0-40.0,450034176,360027340
20150724221625,10.0.1.95,5001,10.0.0.157,50191,4,40.0-50.0,118243008,94594406
20150724221625,10.0.1.95,5001,10.0.0.157,50193,5,40.0-50.0,116450432,93160345
20150724221625,10.0.1.95,5001,10.0.0.157,50192,6,40.0-50.0,110812224,88649779
20150724221625,10.0.1.95,5001,10.0.0.157,50194,7,40.0-50.0,109927680,87942144
20150724221625,10.0.1.95,0,10.0.0.157,0,-1,40.0-50.0,455433344,364346675
20150724221635,10.0.1.95,5001,10.0.0.157,50191,4,50.0-60.0,111716864,89373491
20150724221635,10.0.1.95,5001,10.0.0.157,50193,5,50.0-60.0,111952128,89561702
20150724221635,10.0.1.95,5001,10.0.0.157,50192,6,50.0-60.0,100886784,80709427
20150724221635,10.0.1.95,5001,10.0.0.157,50194,7,50.0-60.0,99157312,79325849
20150724221635,10.0.1.95,0,10.0.0.157,0,-1,50.0-60.0,423713088,338970470
20150724221645,10.0.1.95,5001,10.0.0.157,50191,4,60.0-70.0,121047936,96838348
20150724221645,10.0.1.95,5001,10.0.0.157,50193,5,60.0-70.0,117212992,93770393
20150724221645,10.0.1.95,5001,10.0.0.157,50192,6,60.0-70.0,106736448,85389158
20150724221645,10.0.1.95,5001,10.0.0.157,50194,7,60.0-70.0,115953600,92762880
20150724221645,10.0.1.95,0,10.0.0.157,0,-1,60.0-70.0,460950976,368760780
20150724221655,10.0.1.95,5001,10.0.0.157,50191,4,70.0-80.0,115947904,92758323
20150724221655,10.0.1.95,5001,10.0.0.157,50193,5,70.0-80.0,112587200,90069760
20150724221655,10.0.1.95,5001,10.0.0.157,50192,6,70.0-80.0,110025024,88020019
