Linux 3.19.5-200.fc21.x86_64 (bark) 	07/24/2015 	_x86_64_	(8 CPU)

10:21:06 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:21:16 PM  all    4.34    0.00   23.17    0.01    0.00    1.03    0.00   25.43    0.00   46.02
10:21:16 PM    0    2.91    0.00   16.38    0.00    0.00    1.71    0.00   13.07    0.00   65.93
10:21:16 PM    1    5.04    0.00   24.80    0.00    0.00    0.91    0.00   25.81    0.00   43.45
10:21:16 PM    2    3.41    0.00   18.86    0.00    0.00    1.30    0.00   17.75    0.00   58.68
10:21:16 PM    3    1.71    0.00   11.63    0.10    0.00    1.71    0.00    9.13    0.00   75.73
10:21:16 PM    4    6.63    0.00   33.73    0.00    0.00    0.30    0.00   41.97    0.00   17.37
10:21:16 PM    5    7.65    0.00   36.22    0.00    0.00    0.00    0.00   47.18    0.00    8.95
10:21:16 PM    6    1.61    0.00   12.37    0.00    0.00    1.51    0.00   10.26    0.00   74.25
10:21:16 PM    7    6.03    0.00   31.26    0.00    0.00    0.80    0.00   38.19    0.00   23.72

10:21:16 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:21:26 PM  all    4.41    0.00   22.00    0.08    0.00    1.03    0.00   24.22    0.00   48.27
10:21:26 PM    0    3.42    0.00   18.83    0.00    0.00    1.21    0.00   17.32    0.00   59.21
10:21:26 PM    1    2.92    0.00   15.83    0.00    0.00    1.51    0.00   15.32    0.00   64.42
10:21:26 PM    2    3.22    0.00   18.11    0.30    0.00    1.81    0.00   19.11    0.00   57.44
10:21:26 PM    3    2.61    0.00   15.63    0.30    0.00    1.30    0.00   13.13    0.00   67.03
10:21:26 PM    4    7.54    0.00   33.37    0.00    0.00    0.00    0.00   43.12    0.00   15.98
10:21:26 PM    5    4.90    0.00   24.78    0.00    0.00    1.30    0.00   28.47    0.00   40.56
10:21:26 PM    6    4.02    0.00   19.80    0.00    0.00    0.60    0.00   22.81    0.00   52.76
10:21:26 PM    7    6.42    0.00   29.59    0.10    0.00    0.50    0.00   34.60    0.00   28.79

10:21:26 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:21:36 PM  all    4.18    0.00   22.23    0.10    0.00    1.03    0.00   24.21    0.00   48.26
10:21:36 PM    0    2.92    0.00   16.33    0.00    0.00    1.92    0.00   15.02    0.00   63.81
10:21:36 PM    1    2.31    0.00   15.25    0.30    0.00    1.91    0.00   13.44    0.00   66.80
10:21:36 PM    2    2.31    0.00   14.44    0.00    0.00    1.10    0.00    8.43    0.00   73.72
10:21:36 PM    3    2.80    0.00   15.50    0.00    0.00    1.10    0.00   12.40    0.00   68.20
10:21:36 PM    4    5.72    0.00   28.51    0.00    0.00    0.70    0.00   34.64    0.00   30.42
10:21:36 PM    5    5.22    0.00   28.31    0.00    0.00    0.60    0.00   35.84    0.00   30.02
10:21:36 PM    6    5.92    0.00   29.72    0.00    0.00    0.40    0.00   36.45    0.00   27.51
10:21:36 PM    7    6.03    0.00   29.85    0.40    0.00    0.50    0.00   37.69    0.00   25.53

10:21:36 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:21:46 PM  all    4.26    0.00   21.73    0.03    0.00    0.89    0.00   23.93    0.00   49.16
10:21:46 PM    0    4.42    0.00   22.69    0.00    0.00    1.20    0.00   24.20    0.00   47.49
10:21:46 PM    1    3.22    0.00   15.61    0.00    0.00    1.31    0.00   16.92    0.00   62.94
10:21:46 PM    2    3.12    0.00   16.62    0.00    0.00    1.21    0.00   16.31    0.00   62.74
10:21:46 PM    3    3.22    0.00   17.79    0.30    0.00    0.70    0.00   16.88    0.00   61.11
10:21:46 PM    4    5.34    0.00   26.49    0.00    0.00    0.40    0.00   27.59    0.00   40.18
10:21:46 PM    5    5.63    0.00   27.64    0.00    0.00    0.60    0.00   34.97    0.00   31.16
10:21:46 PM    6    3.11    0.00   15.93    0.00    0.00    1.40    0.00   15.83    0.00   63.73
10:21:46 PM    7    6.04    0.00   31.09    0.00    0.00    0.10    0.00   38.73    0.00   24.04

10:21:46 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:21:56 PM  all    4.30    0.00   21.83    0.00    0.00    0.95    0.00   23.79    0.00   49.12
10:21:56 PM    0    3.42    0.00   19.80    0.00    0.00    0.70    0.00   19.50    0.00   56.58
10:21:56 PM    1    2.41    0.00   14.54    0.00    0.00    1.71    0.00   12.44    0.00   68.91
10:21:56 PM    2    3.71    0.00   18.67    0.00    0.00    1.00    0.00   18.07    0.00   58.53
10:21:56 PM    3    4.32    0.00   22.59    0.00    0.00    1.00    0.00   25.50    0.00   46.59
10:21:56 PM    4    4.59    0.00   22.26    0.00    0.00    1.20    0.00   26.95    0.00   45.01
10:21:56 PM    5    7.33    0.00   32.83    0.00    0.00    0.10    0.00   41.87    0.00   17.87
10:21:56 PM    6    6.44    0.00   31.19    0.00    0.00    0.10    0.00   36.02    0.00   26.26
