Linux 3.19.5-200.fc21.x86_64 (bark) 	07/24/2015 	_x86_64_	(8 CPU)

11:05:08 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
11:05:18 PM  all    0.80    0.00    9.66    0.04    0.00    5.60    0.00   20.75    0.00   63.15
11:05:18 PM    0    0.20    0.00    5.64    0.00    0.00    4.03    0.00   15.31    0.00   74.82
11:05:18 PM    1    0.70    0.00    9.85    0.00    0.00    4.02    0.00   20.70    0.00   64.72
11:05:18 PM    2    0.50    0.00    5.82    0.00    0.00    3.61    0.00   12.34    0.00   77.73
11:05:18 PM    3    0.90    0.00    7.69    0.30    0.00    0.70    0.00   29.17    0.00   61.24
11:05:18 PM    4    0.40    0.00   13.93    0.00    0.00   14.63    0.00   21.54    0.00   49.50
11:05:18 PM    5    1.82    0.00    9.61    0.00    0.00    0.51    0.00   29.73    0.00   58.34
11:05:18 PM    6    0.10    0.00   14.53    0.00    0.00   16.63    0.00    1.10    0.00   67.64
11:05:18 PM    7    1.61    0.00   10.36    0.00    0.00    0.40    0.00   36.42    0.00   51.21

11:05:18 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
11:05:28 PM  all    0.96    0.00   11.42    0.35    0.00    7.03    0.00   22.67    0.00   57.57
11:05:28 PM    0    0.81    0.00   10.08    0.91    0.00    5.24    0.00   17.94    0.00   65.02
11:05:28 PM    1    0.91    0.00   12.46    0.30    0.00    8.21    0.00   27.56    0.00   50.56
11:05:28 PM    2    0.91    0.00    9.27    0.10    0.00    2.92    0.00   22.18    0.00   64.62
11:05:28 PM    3    0.40    0.00    9.07    1.31    0.00    5.95    0.00   10.79    0.00   72.48
11:05:28 PM    4    0.91    0.00    9.58    0.00    0.00    6.25    0.00   13.00    0.00   70.26
11:05:28 PM    5    1.10    0.00   15.66    0.00    0.00   14.06    0.00   11.95    0.00   57.23
11:05:28 PM    6    1.21    0.00   15.62    0.00    0.00   12.90    0.00   14.72    0.00   55.54
11:05:28 PM    7    1.61    0.00    9.57    0.20    0.00    0.60    0.00   63.14    0.00   24.87

11:05:28 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
11:05:38 PM  all    1.04    0.00   10.97    0.10    0.00    6.67    0.00   22.17    0.00   59.05
11:05:38 PM    0    1.11    0.00    9.58    0.00    0.00    3.93    0.00   25.40    0.00   59.98
11:05:38 PM    1    0.40    0.00    9.21    0.00    0.00    6.31    0.00    9.81    0.00   74.27
11:05:38 PM    2    0.80    0.00   11.80    0.30    0.00    5.90    0.00   13.90    0.00   67.30
11:05:38 PM    3    1.40    0.00    8.72    0.50    0.00    2.40    0.00   24.65    0.00   62.32
11:05:38 PM    4    1.21    0.00   16.20    0.00    0.00   15.69    0.00   24.65    0.00   42.25
11:05:38 PM    5    0.70    0.00    8.70    0.00    0.00    5.50    0.00   12.30    0.00   72.80
11:05:38 PM    6    1.01    0.00   11.10    0.00    0.00    6.76    0.00   21.09    0.00   60.04
11:05:38 PM    7    1.71    0.00   12.30    0.00    0.00    7.16    0.00   45.67    0.00   33.17

11:05:38 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
11:05:48 PM  all    0.96    0.00   10.69    0.18    0.00    6.57    0.00   21.75    0.00   59.85
11:05:48 PM    0    1.10    0.00   13.67    0.00    0.00    9.18    0.00   20.66    0.00   55.39
11:05:48 PM    1    0.90    0.00    8.71    0.00    0.00    5.41    0.00   20.32    0.00   64.66
11:05:48 PM    2    0.80    0.00    8.25    0.60    0.00    4.33    0.00   13.38    0.00   72.64
11:05:48 PM    3    0.90    0.00    9.93    0.30    0.00    3.41    0.00   19.46    0.00   66.00
11:05:48 PM    4    1.42    0.00   11.47    0.00    0.00    5.28    0.00   47.92    0.00   33.91
11:05:48 PM    5    0.71    0.00    8.62    0.00    0.00    6.80    0.00    9.23    0.00   74.65
11:05:48 PM    6    1.20    0.00   15.95    0.50    0.00   13.04    0.00   27.78    0.00   41.52
11:05:48 PM    7    0.81    0.00    9.03    0.00    0.00    4.87    0.00   15.31    0.00   69.98

11:05:48 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
11:05:58 PM  all    0.99    0.00   12.06    0.16    0.00    7.56    0.00   23.73    0.00   55.50
11:05:58 PM    0    0.50    0.00    7.23    0.20    0.00    1.51    0.00   10.14    0.00   80.42
11:05:58 PM    1    1.10    0.00   12.42    0.00    0.00    6.81    0.00   27.56    0.00   52.10
11:05:58 PM    2    1.00    0.00   10.87    1.00    0.00    7.28    0.00   14.56    0.00   65.30
11:05:58 PM    3    1.10    0.00   11.58    0.00    0.00    4.79    0.00   29.64    0.00   52.89
11:05:58 PM    4    0.90    0.00    9.25    0.00    0.00    2.51    0.00   37.69    0.00   49.65
11:05:58 PM    5    1.43    0.00   14.46    0.00    0.00    9.67    0.00   21.49    0.00   52.95
11:05:58 PM    6    0.50    0.00   20.96    0.00    0.00   24.57    0.00   26.78    0.00   27.18
11:05:58 PM    7    1.11    0.00    9.75    0.00    0.00    3.42    0.00   22.11    0.00   63.62

11:05:58 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
11:06:08 PM  all    1.08    0.00   11.77    0.13    0.00    7.33    0.00   22.47    0.00   57.23
11:06:08 PM    0    1.29    0.00    9.99    0.10    0.00    4.06    0.00   22.75    0.00   61.82
11:06:08 PM    1    1.31    0.00    9.35    0.00    0.00    2.61    0.00   17.09    0.00   69.65
11:06:08 PM    2    1.41    0.00   10.15    0.00    0.00    2.81    0.00   20.60    0.00   65.03
11:06:08 PM    3    0.70    0.00   10.73    0.00    0.00    6.12    0.00   10.23    0.00   72.22
11:06:08 PM    4    0.40    0.00   18.80    0.90    0.00   23.60    0.00    7.20    0.00   49.10
11:06:08 PM    5    1.98    0.00   11.31    0.00    0.00    0.00    0.00   75.69    0.00   11.01
11:06:08 PM    6    0.81    0.00   13.29    0.00    0.00   11.56    0.00   15.42    0.00   58.92
11:06:08 PM    7    0.71    0.00   10.58    0.00    0.00    8.06    0.00   10.08    0.00   70.56

11:06:08 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
11:06:18 PM  all    1.03    0.00   11.27    0.13    0.00    6.80    0.00   22.18    0.00   58.59
11:06:18 PM    0    0.51    0.00    6.88    0.71    0.00    3.84    0.00   10.82    0.00   77.25
11:06:18 PM    1    0.81    0.00    8.27    0.00    0.00    4.44    0.00   13.00    0.00   73.49
11:06:18 PM    2    1.62    0.00   12.42    0.00    0.00    3.33    0.00   30.71    0.00   51.92
11:06:18 PM    3    0.91    0.00    9.51    0.00    0.00    4.66    0.00   17.81    0.00   67.11
11:06:18 PM    4    0.91    0.00   15.09    0.00    0.00   13.68    0.00   27.26    0.00   43.06
11:06:18 PM    5    0.99    0.00    9.92    0.00    0.00    4.37    0.00   25.89    0.00   58.83
11:06:18 PM    6    1.71    0.00   13.21    0.20    0.00    6.05    0.00   35.28    0.00   43.55
11:06:18 PM    7    0.90    0.00   14.93    0.00    0.00   13.93    0.00   16.53    0.00   53.71

11:06:18 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
11:06:28 PM  all    1.15    0.00   11.78    5.39    0.00    7.22    0.00   24.99    0.00   49.46
11:06:28 PM    0    1.11    0.00    9.99    4.84    0.00    3.33    0.00   22.00    0.00   58.73
11:06:28 PM    1    1.09    0.00   10.92    6.45    0.00    5.96    0.00   19.76    0.00   55.81
11:06:28 PM    2    1.01    0.00    9.63    3.75    0.00    4.67    0.00   18.05    0.00   62.88
11:06:28 PM    3    1.21    0.00   10.46    5.94    0.00    4.12    0.00   21.93    0.00   56.34
11:06:28 PM    4    1.40    0.00   13.79    0.70    0.00   11.59    0.00   22.58    0.00   49.95
11:06:28 PM    5    0.80    0.00   18.00    1.00    0.00   20.10    0.00   14.10    0.00   46.00
11:06:28 PM    6    1.31    0.00   12.47    2.72    0.00    5.13    0.00   46.08    0.00   32.29
11:06:28 PM    7    1.20    0.00    8.97   17.85    0.00    2.79    0.00   35.39    0.00   33.80

11:06:28 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
11:06:38 PM  all    1.10    0.00   12.26    5.20    0.00    7.83    0.00   24.38    0.00   49.24
11:06:38 PM    0    1.11    0.00   10.47    5.24    0.00    6.14    0.00   22.56    0.00   54.48
11:06:38 PM    1    0.91    0.00   13.64    2.42    0.00    9.80    0.00   17.58    0.00   55.66
11:06:38 PM    2    1.21    0.00   11.37    6.84    0.00    5.73    0.00   16.90    0.00   57.95
11:06:38 PM    3    1.31    0.00   10.15    6.03    0.00    3.02    0.00   22.01    0.00   57.49
11:06:38 PM    4    0.91    0.00   14.69    1.51    0.00   11.37    0.00   28.37    0.00   43.16
11:06:38 PM    5    1.51    0.00   14.29    0.00    0.00    9.36    0.00   41.65    0.00   33.20
11:06:38 PM    6    0.81    0.00   13.23    1.01    0.00   11.62    0.00   20.81    0.00   52.53
11:06:38 PM    7    1.10    0.00   10.13   18.56    0.00    5.62    0.00   25.08    0.00   39.52

11:06:38 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
11:06:48 PM  all    0.93    0.00   10.44    0.08    0.00    6.33    0.00   21.72    0.00   60.50
11:06:48 PM    0    0.80    0.00   10.25    0.20    0.00    4.82    0.00   26.43    0.00   57.49
11:06:48 PM    1    0.71    0.00   10.39    0.00    0.00    7.97    0.00   15.24    0.00   65.69
11:06:48 PM    2    1.21    0.00    9.65    0.10    0.00    3.82    0.00   26.83    0.00   58.39
11:06:48 PM    3    0.91    0.00    7.96    0.00    0.00    2.12    0.00   20.36    0.00   68.65
11:06:48 PM    4    0.91    0.00   10.06    0.00    0.00    4.63    0.00   21.63    0.00   62.78
11:06:48 PM    5    0.81    0.00   15.22    0.00    0.00   15.62    0.00   12.40    0.00   55.95
11:06:48 PM    6    1.41    0.00   12.16    0.00    0.00    7.04    0.00   31.96    0.00   47.44
11:06:48 PM    7    0.50    0.00    8.00    0.20    0.00    4.60    0.00   19.00    0.00   67.70

11:06:48 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
11:06:58 PM  all    0.85    0.00   10.81    0.29    0.00    6.51    0.00   21.90    0.00   59.64
11:06:58 PM    0    0.60    0.00    8.12    0.00    0.00    4.41    0.00   20.66    0.00   66.20
11:06:58 PM    1    0.81    0.00    8.80    0.00    0.00    3.54    0.00   17.29    0.00   69.57
11:06:58 PM    2    0.70    0.00   11.14    0.50    0.00    5.92    0.00   14.66    0.00   67.07
11:06:58 PM    3    0.60    0.00    8.02    1.90    0.00    2.61    0.00   18.24    0.00   68.64
11:06:58 PM    4    0.90    0.00   12.35    0.00    0.00   10.14    0.00   19.78    0.00   56.83
11:06:58 PM    5    0.70    0.00   15.69    0.00    0.00   15.79    0.00   27.46    0.00   40.34
11:06:58 PM    6    1.51    0.00    9.78    0.00    0.00    0.91    0.00   31.25    0.00   56.55
11:06:58 PM    7    0.91    0.00   12.60    0.00    0.00    8.77    0.00   25.91    0.00   51.81

11:06:58 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
11:07:08 PM  all    1.00    0.00   11.90    0.05    0.00    7.08    0.00   22.19    0.00   57.78
11:07:08 PM    0    1.01    0.00   11.79    0.00    0.00    5.54    0.00   15.93    0.00   65.73
11:07:08 PM    1    0.70    0.00    9.03    0.00    0.00    3.41    0.00   11.94    0.00   74.92
11:07:08 PM    2    1.30    0.00    8.72    0.20    0.00    2.10    0.00   25.55    0.00   62.12
11:07:08 PM    3    0.71    0.00    9.79    0.20    0.00    3.73    0.00   11.50    0.00   74.07
11:07:08 PM    4    1.41    0.00   10.58    0.00    0.00    2.92    0.00   34.07    0.00   51.01
11:07:08 PM    5    1.42    0.00   17.66    0.00    0.00   16.95    0.00   32.99    0.00   30.96
11:07:08 PM    6    0.80    0.00   19.66    0.00    0.00   20.86    0.00   32.50    0.00   26.18
11:07:08 PM    7    1.01    0.00    7.86    0.00    0.00    1.41    0.00   12.90    0.00   76.81

11:07:08 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
